departamento,anio,dia_semana,siniestros
PASCO,2014,MARTES,6
PASCO,2014,MIÉRCOLES,7
PASCO,2014,JUEVES,5
PASCO,2014,VIERNES,12
PASCO,2014,SÁBADO,7
PASCO,2014,DOMINGO,9
PASCO,2015,LUNES,7
PASCO,2015,MARTES,15
PASCO,2015,MIÉRCOLES,8
PASCO,2015,JUEVES,11
PASCO,2015,VIERNES,21
PASCO,2015,SÁBADO,21
PASCO,2015,DOMINGO,12
PASCO,2016,LUNES,5
PASCO,2016,MARTES,3
PASCO,2016,MIÉRCOLES,10
PASCO,2016,JUEVES,5
PASCO,2016,VIERNES,13
PASCO,2016,SÁBADO,5
PASCO,2016,DOMINGO,3
PASCO,2017,LUNES,10
PASCO,2017,MARTES,14
PASCO,2017,MIÉRCOLES,15
PASCO,2017,JUEVES,20
PASCO,2017,VIERNES,27
PASCO,2017,SÁBADO,18
PASCO,2017,DOMINGO,17
PASCO,2018,LUNES,21
PASCO,2018,MARTES,33
PASCO,2018,MIÉRCOLES,37
PASCO,2018,JUEVES,35
PASCO,2018,VIERNES,44
PASCO,2018,SÁBADO,44
PASCO,2018,DOMINGO,44
PASCO,2019,LUNES,53
PASCO,2019,MARTES,71
PASCO,2019,MIÉRCOLES,98
PASCO,2019,JUEVES,79
PASCO,2019,VIERNES,92
PASCO,2019,SÁBADO,90
PASCO,2019,DOMINGO,69
PASCO,2020,LUNES,46
PASCO,2020,MARTES,44
PASCO,2020,MIÉRCOLES,45
PASCO,2020,JUEVES,34
PASCO,2020,VIERNES,57
PASCO,2020,SÁBADO,58
PASCO,2020,DOMINGO,44
PASCO,2021,LUNES,28
PASCO,2021,MARTES,28
PASCO,2021,MIÉRCOLES,47
PASCO,2021,JUEVES,49
PASCO,2021,VIERNES,54
PASCO,2021,SÁBADO,57
PASCO,2021,DOMINGO,35
PASCO,2022,LUNES,40
PASCO,2022,MARTES,29
PASCO,2022,MIÉRCOLES,43
PASCO,2022,JUEVES,45
PASCO,2022,VIERNES,61
PASCO,2022,SÁBADO,69
PASCO,2022,DOMINGO,40
PASCO,2023,LUNES,35
PASCO,2023,MARTES,31
PASCO,2023,MIÉRCOLES,29
PASCO,2023,JUEVES,41
PASCO,2023,VIERNES,45
PASCO,2023,SÁBADO,62
PASCO,2023,DOMINGO,61
PASCO,2024,LUNES,47
PASCO,2024,MARTES,36
PASCO,2024,MIÉRCOLES,49
PASCO,2024,JUEVES,54
PASCO,2024,VIERNES,66
PASCO,2024,SÁBADO,61
PASCO,2024,DOMINGO,68
PIURA,2008,LUNES,235
PIURA,2008,MARTES,183
PIURA,2008,MIÉRCOLES,103
PIURA,2008,JUEVES,177
PIURA,2008,VIERNES,328
PIURA,2008,SÁBADO,360
PIURA,2008,DOMINGO,207
PIURA,2009,LUNES,258
PIURA,2009,MARTES,173
PIURA,2009,MIÉRCOLES,128
PIURA,2009,JUEVES,156
PIURA,2009,VIERNES,303
PIURA,2009,SÁBADO,339
PIURA,2009,DOMINGO,228
PIURA,2010,LUNES,349
PIURA,2010,MARTES,185
PIURA,2010,MIÉRCOLES,169
PIURA,2010,JUEVES,172
PIURA,2010,VIERNES,346
PIURA,2010,SÁBADO,407
PIURA,2010,DOMINGO,226
PIURA,2011,LUNES,356
PIURA,2011,MARTES,204
PIURA,2011,MIÉRCOLES,196
PIURA,2011,JUEVES,158
PIURA,2011,VIERNES,333
PIURA,2011,SÁBADO,360
PIURA,2011,DOMINGO,217
PIURA,2012,LUNES,547
PIURA,2012,MARTES,390
PIURA,2012,MIÉRCOLES,364
PIURA,2012,JUEVES,359
PIURA,2012,VIERNES,554
PIURA,2012,SÁBADO,638
PIURA,2012,DOMINGO,448
PIURA,2013,LUNES,716
PIURA,2013,MARTES,532
PIURA,2013,MIÉRCOLES,422
PIURA,2013,JUEVES,494
PIURA,2013,VIERNES,578
PIURA,2013,SÁBADO,753
PIURA,2013,DOMINGO,594
PIURA,2014,LUNES,678
PIURA,2014,MARTES,447
PIURA,2014,MIÉRCOLES,493
PIURA,2014,JUEVES,423
PIURA,2014,VIERNES,538
PIURA,2014,SÁBADO,656
PIURA,2014,DOMINGO,599
PIURA,2015,LUNES,630
PIURA,2015,MARTES,525
PIURA,2015,MIÉRCOLES,492
PIURA,2015,JUEVES,462
PIURA,2015,VIERNES,526
PIURA,2015,SÁBADO,657
PIURA,2015,DOMINGO,575
PIURA,2016,LUNES,591
PIURA,2016,MARTES,366
PIURA,2016,MIÉRCOLES,508
PIURA,2016,JUEVES,388
PIURA,2016,VIERNES,546
PIURA,2016,SÁBADO,676
PIURA,2016,DOMINGO,405
PIURA,2017,LUNES,379
PIURA,2017,MARTES,134
PIURA,2017,MIÉRCOLES,297
PIURA,2017,JUEVES,219
PIURA,2017,VIERNES,410
PIURA,2017,SÁBADO,509
PIURA,2017,DOMINGO,355
PIURA,2018,LUNES,327
PIURA,2018,MARTES,281
PIURA,2018,MIÉRCOLES,288
PIURA,2018,JUEVES,335
PIURA,2018,VIERNES,375
PIURA,2018,SÁBADO,476
PIURA,2018,DOMINGO,430
PIURA,2019,LUNES,690
PIURA,2019,MARTES,447
PIURA,2019,MIÉRCOLES,494
PIURA,2019,JUEVES,371
PIURA,2019,VIERNES,607
PIURA,2019,SÁBADO,771
PIURA,2019,DOMINGO,686
PIURA,2020,LUNES,383
PIURA,2020,MARTES,317
PIURA,2020,MIÉRCOLES,371
PIURA,2020,JUEVES,343
PIURA,2020,VIERNES,412
PIURA,2020,SÁBADO,488
PIURA,2020,DOMINGO,322
PIURA,2021,LUNES,511
PIURA,2021,MARTES,443
PIURA,2021,MIÉRCOLES,407
PIURA,2021,JUEVES,396
PIURA,2021,VIERNES,475
PIURA,2021,SÁBADO,688
PIURA,2021,DOMINGO,547
PIURA,2022,LUNES,611
PIURA,2022,MARTES,460
PIURA,2022,MIÉRCOLES,383
PIURA,2022,JUEVES,487
PIURA,2022,VIERNES,533
PIURA,2022,SÁBADO,724
PIURA,2022,DOMINGO,749
PIURA,2023,LUNES,478
PIURA,2023,MARTES,371
PIURA,2023,MIÉRCOLES,319
PIURA,2023,JUEVES,417
PIURA,2023,VIERNES,486
PIURA,2023,SÁBADO,658
PIURA,2023,DOMINGO,638
PIURA,2024,LUNES,434
PIURA,2024,MARTES,306
PIURA,2024,MIÉRCOLES,311
PIURA,2024,JUEVES,323
PIURA,2024,VIERNES,460
PIURA,2024,SÁBADO,638
PIURA,2024,DOMINGO,624
PUNO,2008,LUNES,148
PUNO,2008,MARTES,121
PUNO,2008,MIÉRCOLES,122
PUNO,2008,JUEVES,134
PUNO,2008,VIERNES,143
PUNO,2008,SÁBADO,140
PUNO,2008,DOMINGO,121
PUNO,2009,LUNES,140
PUNO,2009,MARTES,166
PUNO,2009,MIÉRCOLES,134
PUNO,2009,JUEVES,136
PUNO,2009,VIERNES,170
PUNO,2009,SÁBADO,133
PUNO,2009,DOMINGO,112
PUNO,2010,LUNES,164
PUNO,2010,MARTES,117
PUNO,2010,MIÉRCOLES,130
PUNO,2010,JUEVES,144
PUNO,2010,VIERNES,169
PUNO,2010,SÁBADO,152
PUNO,2010,DOMINGO,116
PUNO,2011,LUNES,206
PUNO,2011,MARTES,225
PUNO,2011,MIÉRCOLES,182
PUNO,2011,JUEVES,191
PUNO,2011,VIERNES,225
PUNO,2011,SÁBADO,214
PUNO,2011,DOMINGO,125
PUNO,2012,LUNES,120
PUNO,2012,MARTES,151
PUNO,2012,MIÉRCOLES,128
PUNO,2012,JUEVES,132
PUNO,2012,VIERNES,168
PUNO,2012,SÁBADO,183
PUNO,2012,DOMINGO,92
PUNO,2013,LUNES,138
PUNO,2013,MARTES,199
PUNO,2013,MIÉRCOLES,158
PUNO,2013,JUEVES,154
PUNO,2013,VIERNES,225
PUNO,2013,SÁBADO,163
PUNO,2013,DOMINGO,117
PUNO,2014,LUNES,140
PUNO,2014,MARTES,154
PUNO,2014,MIÉRCOLES,148
PUNO,2014,JUEVES,139
PUNO,2014,VIERNES,135
PUNO,2014,SÁBADO,123
PUNO,2014,DOMINGO,114
PUNO,2015,LUNES,145
PUNO,2015,MARTES,128
PUNO,2015,MIÉRCOLES,142
PUNO,2015,JUEVES,127
PUNO,2015,VIERNES,135
PUNO,2015,SÁBADO,142
PUNO,2015,DOMINGO,103
PUNO,2016,LUNES,105
PUNO,2016,MARTES,95
PUNO,2016,MIÉRCOLES,115
PUNO,2016,JUEVES,118
PUNO,2016,VIERNES,136
PUNO,2016,SÁBADO,119
PUNO,2016,DOMINGO,77
PUNO,2017,LUNES,128
PUNO,2017,MARTES,124
PUNO,2017,MIÉRCOLES,123
PUNO,2017,JUEVES,130
PUNO,2017,VIERNES,161
PUNO,2017,SÁBADO,174
PUNO,2017,DOMINGO,128
PUNO,2018,LUNES,103
PUNO,2018,MARTES,107
PUNO,2018,MIÉRCOLES,149
PUNO,2018,JUEVES,148
PUNO,2018,VIERNES,172
PUNO,2018,SÁBADO,179
PUNO,2018,DOMINGO,141
PUNO,2019,LUNES,109
PUNO,2019,MARTES,160
PUNO,2019,MIÉRCOLES,164
PUNO,2019,JUEVES,163
PUNO,2019,VIERNES,250
PUNO,2019,SÁBADO,181
PUNO,2019,DOMINGO,152
PUNO,2020,LUNES,81
PUNO,2020,MARTES,90
PUNO,2020,MIÉRCOLES,85
PUNO,2020,JUEVES,75
PUNO,2020,VIERNES,107
PUNO,2020,SÁBADO,97
PUNO,2020,DOMINGO,67
PUNO,2021,LUNES,142
PUNO,2021,MARTES,161
PUNO,2021,MIÉRCOLES,169
PUNO,2021,JUEVES,166
PUNO,2021,VIERNES,220
PUNO,2021,SÁBADO,246
PUNO,2021,DOMINGO,162
PUNO,2022,LUNES,136
PUNO,2022,MARTES,147
PUNO,2022,MIÉRCOLES,170
PUNO,2022,JUEVES,182
PUNO,2022,VIERNES,321
PUNO,2022,SÁBADO,322
PUNO,2022,DOMINGO,206
PUNO,2023,LUNES,147
PUNO,2023,MARTES,126
PUNO,2023,MIÉRCOLES,113
PUNO,2023,JUEVES,151
PUNO,2023,VIERNES,233
PUNO,2023,SÁBADO,245
PUNO,2023,DOMINGO,181
PUNO,2024,LUNES,107
PUNO,2024,MARTES,124
PUNO,2024,MIÉRCOLES,147
PUNO,2024,JUEVES,172
PUNO,2024,VIERNES,242
PUNO,2024,SÁBADO,282
PUNO,2024,DOMINGO,213
SAN MARTIN,2008,LUNES,25
SAN MARTIN,2008,MARTES,50
SAN MARTIN,2008,MIÉRCOLES,54
SAN MARTIN,2008,JUEVES,59
SAN MARTIN,2008,VIERNES,72
SAN MARTIN,2008,SÁBADO,82
SAN MARTIN,2008,DOMINGO,40
SAN MARTIN,2009,LUNES,51
SAN MARTIN,2009,MARTES,54
SAN MARTIN,2009,MIÉRCOLES,59
SAN MARTIN,2009,JUEVES,62
SAN MARTIN,2009,VIERNES,66
SAN MARTIN,2009,SÁBADO,114
SAN MARTIN,2009,DOMINGO,85
SAN MARTIN,2010,LUNES,63
SAN MARTIN,2010,MARTES,76
SAN MARTIN,2010,MIÉRCOLES,91
SAN MARTIN,2010,JUEVES,120
SAN MARTIN,2010,VIERNES,113
SAN MARTIN,2010,SÁBADO,212
SAN MARTIN,2010,DOMINGO,157
SAN MARTIN,2011,LUNES,88
SAN MARTIN,2011,MARTES,76
SAN MARTIN,2011,MIÉRCOLES,79
SAN MARTIN,2011,JUEVES,122
SAN MARTIN,2011,VIERNES,125
SAN MARTIN,2011,SÁBADO,214
SAN MARTIN,2011,DOMINGO,207
SAN MARTIN,2012,LUNES,105
SAN MARTIN,2012,MARTES,83
SAN MARTIN,2012,MIÉRCOLES,111
SAN MARTIN,2012,JUEVES,173
SAN MARTIN,2012,VIERNES,134
SAN MARTIN,2012,SÁBADO,262
SAN MARTIN,2012,DOMINGO,189
SAN MARTIN,2013,LUNES,143
SAN MARTIN,2013,MARTES,130
SAN MARTIN,2013,MIÉRCOLES,133
SAN MARTIN,2013,JUEVES,212
SAN MARTIN,2013,VIERNES,203
SAN MARTIN,2013,SÁBADO,293
SAN MARTIN,2013,DOMINGO,168
SAN MARTIN,2014,LUNES,144
SAN MARTIN,2014,MARTES,170
SAN MARTIN,2014,MIÉRCOLES,178
SAN MARTIN,2014,JUEVES,178
SAN MARTIN,2014,VIERNES,196
SAN MARTIN,2014,SÁBADO,218
SAN MARTIN,2014,DOMINGO,185
SAN MARTIN,2015,LUNES,155
SAN MARTIN,2015,MARTES,140
SAN MARTIN,2015,MIÉRCOLES,154
SAN MARTIN,2015,JUEVES,153
SAN MARTIN,2015,VIERNES,191
SAN MARTIN,2015,SÁBADO,164
SAN MARTIN,2015,DOMINGO,211
SAN MARTIN,2016,LUNES,278
SAN MARTIN,2016,MARTES,242
SAN MARTIN,2016,MIÉRCOLES,256
SAN MARTIN,2016,JUEVES,227
SAN MARTIN,2016,VIERNES,258
SAN MARTIN,2016,SÁBADO,351
SAN MARTIN,2016,DOMINGO,390
SAN MARTIN,2017,LUNES,228
SAN MARTIN,2017,MARTES,189
SAN MARTIN,2017,MIÉRCOLES,172
SAN MARTIN,2017,JUEVES,171
SAN MARTIN,2017,VIERNES,225
SAN MARTIN,2017,SÁBADO,240
SAN MARTIN,2017,DOMINGO,308
SAN MARTIN,2018,LUNES,240
SAN MARTIN,2018,MARTES,165
SAN MARTIN,2018,MIÉRCOLES,177
SAN MARTIN,2018,JUEVES,144
SAN MARTIN,2018,VIERNES,188
SAN MARTIN,2018,SÁBADO,183
SAN MARTIN,2018,DOMINGO,246
SAN MARTIN,2019,LUNES,198
SAN MARTIN,2019,MARTES,170
SAN MARTIN,2019,MIÉRCOLES,185
SAN MARTIN,2019,JUEVES,161
SAN MARTIN,2019,VIERNES,181
SAN MARTIN,2019,SÁBADO,161
SAN MARTIN,2019,DOMINGO,204
SAN MARTIN,2020,LUNES,144
SAN MARTIN,2020,MARTES,127
SAN MARTIN,2020,MIÉRCOLES,133
SAN MARTIN,2020,JUEVES,126
SAN MARTIN,2020,VIERNES,114
SAN MARTIN,2020,SÁBADO,132
SAN MARTIN,2020,DOMINGO,104
SAN MARTIN,2021,LUNES,189
SAN MARTIN,2021,MARTES,132
SAN MARTIN,2021,MIÉRCOLES,146
SAN MARTIN,2021,JUEVES,181
SAN MARTIN,2021,VIERNES,154
SAN MARTIN,2021,SÁBADO,154
SAN MARTIN,2021,DOMINGO,136
SAN MARTIN,2022,LUNES,216
SAN MARTIN,2022,MARTES,167
SAN MARTIN,2022,MIÉRCOLES,159
SAN MARTIN,2022,JUEVES,171
SAN MARTIN,2022,VIERNES,174
SAN MARTIN,2022,SÁBADO,202
SAN MARTIN,2022,DOMINGO,190
SAN MARTIN,2023,LUNES,180
SAN MARTIN,2023,MARTES,181
SAN MARTIN,2023,MIÉRCOLES,184
SAN MARTIN,2023,JUEVES,206
SAN MARTIN,2023,VIERNES,208
SAN MARTIN,2023,SÁBADO,305
SAN MARTIN,2023,DOMINGO,246
SAN MARTIN,2024,LUNES,228
SAN MARTIN,2024,MARTES,228
SAN MARTIN,2024,MIÉRCOLES,244
SAN MARTIN,2024,JUEVES,248
SAN MARTIN,2024,VIERNES,242
SAN MARTIN,2024,SÁBADO,274
SAN MARTIN,2024,DOMINGO,282
TACNA,2008,LUNES,29
TACNA,2008,MARTES,30
TACNA,2008,MIÉRCOLES,42
TACNA,2008,JUEVES,30
TACNA,2008,VIERNES,40
TACNA,2008,SÁBADO,41
TACNA,2008,DOMINGO,31
TACNA,2009,LUNES,165
TACNA,2009,MARTES,103
TACNA,2009,MIÉRCOLES,148
TACNA,2009,JUEVES,107
TACNA,2009,VIERNES,231
TACNA,2009,SÁBADO,159
TACNA,2009,DOMINGO,124
TACNA,2010,LUNES,125
TACNA,2010,MARTES,156
TACNA,2010,MIÉRCOLES,155
TACNA,2010,JUEVES,181
TACNA,2010,VIERNES,210
TACNA,2010,SÁBADO,214
TACNA,2010,DOMINGO,167
TACNA,2011,LUNES,155
TACNA,2011,MARTES,158
TACNA,2011,MIÉRCOLES,148
TACNA,2011,JUEVES,190
TACNA,2011,VIERNES,242
TACNA,2011,SÁBADO,236
TACNA,2011,DOMINGO,160
TACNA,2012,LUNES,197
TACNA,2012,MARTES,136
TACNA,2012,MIÉRCOLES,175
TACNA,2012,JUEVES,175
TACNA,2012,VIERNES,286
TACNA,2012,SÁBADO,298
TACNA,2012,DOMINGO,198
TACNA,2013,LUNES,216
TACNA,2013,MARTES,209
TACNA,2013,MIÉRCOLES,167
TACNA,2013,JUEVES,243
TACNA,2013,VIERNES,253
TACNA,2013,SÁBADO,302
TACNA,2013,DOMINGO,218
TACNA,2014,LUNES,185
TACNA,2014,MARTES,149
TACNA,2014,MIÉRCOLES,145
TACNA,2014,JUEVES,194
TACNA,2014,VIERNES,228
TACNA,2014,SÁBADO,255
TACNA,2014,DOMINGO,193
TACNA,2015,LUNES,194
TACNA,2015,MARTES,143
TACNA,2015,MIÉRCOLES,130
TACNA,2015,JUEVES,147
TACNA,2015,VIERNES,183
TACNA,2015,SÁBADO,221
TACNA,2015,DOMINGO,124
TACNA,2016,LUNES,141
TACNA,2016,MARTES,107
TACNA,2016,MIÉRCOLES,138
TACNA,2016,JUEVES,87
TACNA,2016,VIERNES,150
TACNA,2016,SÁBADO,156
TACNA,2016,DOMINGO,131
TACNA,2017,LUNES,101
TACNA,2017,MARTES,87
TACNA,2017,MIÉRCOLES,108
TACNA,2017,JUEVES,89
TACNA,2017,VIERNES,135
TACNA,2017,SÁBADO,181
TACNA,2017,DOMINGO,80
TACNA,2018,LUNES,141
TACNA,2018,MARTES,114
TACNA,2018,MIÉRCOLES,135
TACNA,2018,JUEVES,134
TACNA,2018,VIERNES,150
TACNA,2018,SÁBADO,179
TACNA,2018,DOMINGO,130
TACNA,2019,LUNES,184
TACNA,2019,MARTES,156
TACNA,2019,MIÉRCOLES,191
TACNA,2019,JUEVES,176
TACNA,2019,VIERNES,170
TACNA,2019,SÁBADO,230
TACNA,2019,DOMINGO,190
TACNA,2020,LUNES,105
TACNA,2020,MARTES,86
TACNA,2020,MIÉRCOLES,101
TACNA,2020,JUEVES,110
TACNA,2020,VIERNES,113
TACNA,2020,SÁBADO,129
TACNA,2020,DOMINGO,75
TACNA,2021,LUNES,100
TACNA,2021,MARTES,112
TACNA,2021,MIÉRCOLES,128
TACNA,2021,JUEVES,122
TACNA,2021,VIERNES,126
TACNA,2021,SÁBADO,128
TACNA,2021,DOMINGO,64
TACNA,2022,LUNES,132
TACNA,2022,MARTES,122
TACNA,2022,MIÉRCOLES,138
TACNA,2022,JUEVES,132
TACNA,2022,VIERNES,164
TACNA,2022,SÁBADO,151
TACNA,2022,DOMINGO,108
TACNA,2023,LUNES,123
TACNA,2023,MARTES,149
TACNA,2023,MIÉRCOLES,153
TACNA,2023,JUEVES,152
TACNA,2023,VIERNES,158
TACNA,2023,SÁBADO,169
TACNA,2023,DOMINGO,133
TACNA,2024,LUNES,171
TACNA,2024,MARTES,153
TACNA,2024,MIÉRCOLES,179
TACNA,2024,JUEVES,181
TACNA,2024,VIERNES,165
TACNA,2024,SÁBADO,176
TACNA,2024,DOMINGO,135
TUMBES,2008,LUNES,38
TUMBES,2008,MARTES,54
TUMBES,2008,MIÉRCOLES,33
TUMBES,2008,JUEVES,45
TUMBES,2008,VIERNES,29
TUMBES,2008,SÁBADO,60
TUMBES,2008,DOMINGO,50
TUMBES,2009,LUNES,32
TUMBES,2009,MARTES,40
TUMBES,2009,MIÉRCOLES,39
TUMBES,2009,JUEVES,32
TUMBES,2009,VIERNES,54
TUMBES,2009,SÁBADO,62
TUMBES,2009,DOMINGO,36
TUMBES,2010,LUNES,50
TUMBES,2010,MARTES,48
TUMBES,2010,MIÉRCOLES,36
TUMBES,2010,JUEVES,34
TUMBES,2010,VIERNES,39
TUMBES,2010,SÁBADO,74
TUMBES,2010,DOMINGO,55
TUMBES,2011,LUNES,40
TUMBES,2011,MARTES,43
TUMBES,2011,MIÉRCOLES,34
TUMBES,2011,JUEVES,50
TUMBES,2011,VIERNES,49
TUMBES,2011,SÁBADO,50
TUMBES,2011,DOMINGO,52
TUMBES,2012,LUNES,86
TUMBES,2012,MARTES,68
TUMBES,2012,MIÉRCOLES,52
TUMBES,2012,JUEVES,44
TUMBES,2012,VIERNES,68
TUMBES,2012,SÁBADO,104
TUMBES,2012,DOMINGO,83
TUMBES,2013,LUNES,76
TUMBES,2013,MARTES,70
TUMBES,2013,MIÉRCOLES,63
TUMBES,2013,JUEVES,68
TUMBES,2013,VIERNES,63
TUMBES,2013,SÁBADO,69
TUMBES,2013,DOMINGO,74
TUMBES,2014,LUNES,68
TUMBES,2014,MARTES,45
TUMBES,2014,MIÉRCOLES,57
TUMBES,2014,JUEVES,56
TUMBES,2014,VIERNES,76
TUMBES,2014,SÁBADO,77
TUMBES,2014,DOMINGO,59
TUMBES,2015,LUNES,65
TUMBES,2015,MARTES,51
TUMBES,2015,MIÉRCOLES,69
TUMBES,2015,JUEVES,49
TUMBES,2015,VIERNES,63
TUMBES,2015,SÁBADO,83
TUMBES,2015,DOMINGO,53
TUMBES,2016,LUNES,89
TUMBES,2016,MARTES,68
TUMBES,2016,MIÉRCOLES,62
TUMBES,2016,JUEVES,49
TUMBES,2016,VIERNES,96
TUMBES,2016,SÁBADO,85
TUMBES,2016,DOMINGO,85
TUMBES,2017,LUNES,64
TUMBES,2017,MARTES,71
TUMBES,2017,MIÉRCOLES,63
TUMBES,2017,JUEVES,56
TUMBES,2017,VIERNES,63
TUMBES,2017,SÁBADO,82
TUMBES,2017,DOMINGO,63
TUMBES,2018,LUNES,78
TUMBES,2018,MARTES,55
TUMBES,2018,MIÉRCOLES,61
TUMBES,2018,JUEVES,63
TUMBES,2018,VIERNES,78
TUMBES,2018,SÁBADO,80
TUMBES,2018,DOMINGO,88
TUMBES,2019,LUNES,54
TUMBES,2019,MARTES,60
TUMBES,2019,MIÉRCOLES,64
TUMBES,2019,JUEVES,48
TUMBES,2019,VIERNES,40
TUMBES,2019,SÁBADO,65
TUMBES,2019,DOMINGO,64
TUMBES,2020,LUNES,33
TUMBES,2020,MARTES,29
TUMBES,2020,MIÉRCOLES,42
TUMBES,2020,JUEVES,29
TUMBES,2020,VIERNES,48
TUMBES,2020,SÁBADO,41
TUMBES,2020,DOMINGO,32
TUMBES,2021,LUNES,62
TUMBES,2021,MARTES,48
TUMBES,2021,MIÉRCOLES,45
TUMBES,2021,JUEVES,54
TUMBES,2021,VIERNES,65
TUMBES,2021,SÁBADO,53
TUMBES,2021,DOMINGO,49
TUMBES,2022,LUNES,63
TUMBES,2022,MARTES,44
TUMBES,2022,MIÉRCOLES,50
TUMBES,2022,JUEVES,33
TUMBES,2022,VIERNES,54
TUMBES,2022,SÁBADO,64
TUMBES,2022,DOMINGO,58
TUMBES,2023,LUNES,46
TUMBES,2023,MARTES,45
TUMBES,2023,MIÉRCOLES,37
TUMBES,2023,JUEVES,43
TUMBES,2023,VIERNES,47
TUMBES,2023,SÁBADO,43
TUMBES,2023,DOMINGO,42
TUMBES,2024,LUNES,47
TUMBES,2024,MARTES,31
TUMBES,2024,MIÉRCOLES,26
TUMBES,2024,JUEVES,39
TUMBES,2024,VIERNES,33
TUMBES,2024,SÁBADO,52
TUMBES,2024,DOMINGO,36
UCAYALI,2008,LUNES,150
UCAYALI,2008,MARTES,94
UCAYALI,2008,MIÉRCOLES,149
UCAYALI,2008,JUEVES,155
UCAYALI,2008,VIERNES,283
UCAYALI,2008,SÁBADO,323
UCAYALI,2008,DOMINGO,243
UCAYALI,2009,LUNES,141
UCAYALI,2009,MARTES,99
UCAYALI,2009,MIÉRCOLES,136
UCAYALI,2009,JUEVES,153
UCAYALI,2009,VIERNES,214
UCAYALI,2009,SÁBADO,234
UCAYALI,2009,DOMINGO,152
UCAYALI,2010,LUNES,127
UCAYALI,2010,MARTES,148
UCAYALI,2010,MIÉRCOLES,194
UCAYALI,2010,JUEVES,213
UCAYALI,2010,VIERNES,211
UCAYALI,2010,SÁBADO,264
UCAYALI,2010,DOMINGO,136
UCAYALI,2011,LUNES,164
UCAYALI,2011,MARTES,149
UCAYALI,2011,MIÉRCOLES,127
UCAYALI,2011,JUEVES,130
UCAYALI,2011,VIERNES,179
UCAYALI,2011,SÁBADO,184
UCAYALI,2011,DOMINGO,210
UCAYALI,2012,LUNES,122
UCAYALI,2012,MARTES,115
UCAYALI,2012,MIÉRCOLES,119
UCAYALI,2012,JUEVES,144
UCAYALI,2012,VIERNES,225
UCAYALI,2012,SÁBADO,297
UCAYALI,2012,DOMINGO,186
UCAYALI,2013,LUNES,131
UCAYALI,2013,MARTES,111
UCAYALI,2013,MIÉRCOLES,117
UCAYALI,2013,JUEVES,161
UCAYALI,2013,VIERNES,194
UCAYALI,2013,SÁBADO,257
UCAYALI,2013,DOMINGO,178
UCAYALI,2014,LUNES,116
UCAYALI,2014,MARTES,109
UCAYALI,2014,MIÉRCOLES,148
UCAYALI,2014,JUEVES,135
UCAYALI,2014,VIERNES,178
UCAYALI,2014,SÁBADO,222
UCAYALI,2014,DOMINGO,152
UCAYALI,2015,LUNES,101
UCAYALI,2015,MARTES,91
UCAYALI,2015,MIÉRCOLES,99
UCAYALI,2015,JUEVES,106
UCAYALI,2015,VIERNES,140
UCAYALI,2015,SÁBADO,182
UCAYALI,2015,DOMINGO,96
UCAYALI,2016,LUNES,63
UCAYALI,2016,MARTES,67
UCAYALI,2016,MIÉRCOLES,46
UCAYALI,2016,JUEVES,51
UCAYALI,2016,VIERNES,50
UCAYALI,2016,SÁBADO,74
UCAYALI,2016,DOMINGO,83
UCAYALI,2017,LUNES,52
UCAYALI,2017,MARTES,45
UCAYALI,2017,MIÉRCOLES,82
UCAYALI,2017,JUEVES,61
UCAYALI,2017,VIERNES,56
UCAYALI,2017,SÁBADO,93
UCAYALI,2017,DOMINGO,61
UCAYALI,2018,LUNES,85
UCAYALI,2018,MARTES,78
UCAYALI,2018,MIÉRCOLES,81
UCAYALI,2018,JUEVES,81
UCAYALI,2018,VIERNES,151
UCAYALI,2018,SÁBADO,157
UCAYALI,2018,DOMINGO,105
UCAYALI,2019,LUNES,49
UCAYALI,2019,MARTES,68
UCAYALI,2019,MIÉRCOLES,80
UCAYALI,2019,JUEVES,92
UCAYALI,2019,VIERNES,133
UCAYALI,2019,SÁBADO,159
UCAYALI,2019,DOMINGO,122
UCAYALI,2020,LUNES,45
UCAYALI,2020,MARTES,55
UCAYALI,2020,MIÉRCOLES,57
UCAYALI,2020,JUEVES,81
UCAYALI,2020,VIERNES,93
UCAYALI,2020,SÁBADO,135
UCAYALI,2020,DOMINGO,121
UCAYALI,2021,LUNES,50
UCAYALI,2021,MARTES,51
UCAYALI,2021,MIÉRCOLES,51
UCAYALI,2021,JUEVES,55
UCAYALI,2021,VIERNES,94
UCAYALI,2021,SÁBADO,94
UCAYALI,2021,DOMINGO,109
UCAYALI,2022,LUNES,72
UCAYALI,2022,MARTES,73
UCAYALI,2022,MIÉRCOLES,54
UCAYALI,2022,JUEVES,82
UCAYALI,2022,VIERNES,76
UCAYALI,2022,SÁBADO,71
UCAYALI,2022,DOMINGO,84
UCAYALI,2023,LUNES,62
UCAYALI,2023,MARTES,80
UCAYALI,2023,MIÉRCOLES,78
UCAYALI,2023,JUEVES,84
UCAYALI,2023,VIERNES,79
UCAYALI,2023,SÁBADO,96
UCAYALI,2023,DOMINGO,87
UCAYALI,2024,LUNES,71
UCAYALI,2024,MARTES,85
UCAYALI,2024,MIÉRCOLES,101
UCAYALI,2024,JUEVES,116
UCAYALI,2024,VIERNES,107
UCAYALI,2024,SÁBADO,120
UCAYALI,2024,DOMINGO,108
