departamento,anio,tipo_siniestro,siniestros
MADRE DE DIOS,2017,CHOQUE Y ATROPELLO,4
MADRE DE DIOS,2017,DESPISTE Y VOLCADURA,26
MADRE DE DIOS,2017,COLISIÓN,32
MADRE DE DIOS,2017,OTRO,9
MADRE DE DIOS,2018,ATROPELLO,30
MADRE DE DIOS,2018,ATROPELLO Y FUGA,3
MADRE DE DIOS,2018,CHOQUE,260
MADRE DE DIOS,2018,CHOQUE Y FUGA,9
MADRE DE DIOS,2018,VOLCADURA,0
MADRE DE DIOS,2018,CAIDA DE PASAJERO,3
MADRE DE DIOS,2018,INCENDIO,0
MADRE DE DIOS,2018,DESPISTE,103
MADRE DE DIOS,2018,CHOQUE Y ATROPELLO,14
MADRE DE DIOS,2018,DESPISTE Y VOLCADURA,6
MADRE DE DIOS,2018,COLISIÓN Y FUGA,0
MADRE DE DIOS,2018,COLISIÓN,0
MADRE DE DIOS,2018,OTRO,6
MADRE DE DIOS,2019,ATROPELLO,63
MADRE DE DIOS,2019,ATROPELLO Y FUGA,9
MADRE DE DIOS,2019,CHOQUE,270
MADRE DE DIOS,2019,CHOQUE Y FUGA,5
MADRE DE DIOS,2019,VOLCADURA,2
MADRE DE DIOS,2019,CAIDA DE PASAJERO,77
MADRE DE DIOS,2019,INCENDIO,0
MADRE DE DIOS,2019,DESPISTE,62
MADRE DE DIOS,2019,CHOQUE Y ATROPELLO,10
MADRE DE DIOS,2019,DESPISTE Y VOLCADURA,7
MADRE DE DIOS,2019,COLISIÓN Y FUGA,0
MADRE DE DIOS,2019,COLISIÓN,2
MADRE DE DIOS,2019,OTRO,4
MADRE DE DIOS,2020,ATROPELLO,47
MADRE DE DIOS,2020,ATROPELLO Y FUGA,17
MADRE DE DIOS,2020,CHOQUE,242
MADRE DE DIOS,2020,CHOQUE Y FUGA,12
MADRE DE DIOS,2020,VOLCADURA,1
MADRE DE DIOS,2020,CAIDA DE PASAJERO,13
MADRE DE DIOS,2020,INCENDIO,0
MADRE DE DIOS,2020,DESPISTE,60
MADRE DE DIOS,2020,CHOQUE Y ATROPELLO,14
MADRE DE DIOS,2020,DESPISTE Y VOLCADURA,2
MADRE DE DIOS,2020,COLISIÓN Y FUGA,0
MADRE DE DIOS,2020,COLISIÓN,2
MADRE DE DIOS,2020,OTRO,9
MADRE DE DIOS,2021,ATROPELLO,20
MADRE DE DIOS,2021,ATROPELLO Y FUGA,4
MADRE DE DIOS,2021,CHOQUE,419
MADRE DE DIOS,2021,CHOQUE Y FUGA,11
MADRE DE DIOS,2021,VOLCADURA,4
MADRE DE DIOS,2021,CAIDA DE PASAJERO,30
MADRE DE DIOS,2021,INCENDIO,0
MADRE DE DIOS,2021,DESPISTE,100
MADRE DE DIOS,2021,CHOQUE Y ATROPELLO,20
MADRE DE DIOS,2021,DESPISTE Y VOLCADURA,18
MADRE DE DIOS,2021,COLISIÓN Y FUGA,1
MADRE DE DIOS,2021,COLISIÓN,1
MADRE DE DIOS,2021,OTRO,5
MADRE DE DIOS,2022,ATROPELLO,34
MADRE DE DIOS,2022,ATROPELLO Y FUGA,1
MADRE DE DIOS,2022,CHOQUE,402
MADRE DE DIOS,2022,CHOQUE Y FUGA,14
MADRE DE DIOS,2022,VOLCADURA,6
MADRE DE DIOS,2022,CAIDA DE PASAJERO,6
MADRE DE DIOS,2022,INCENDIO,5
MADRE DE DIOS,2022,DESPISTE,128
MADRE DE DIOS,2022,CHOQUE Y ATROPELLO,10
MADRE DE DIOS,2022,DESPISTE Y VOLCADURA,16
MADRE DE DIOS,2022,COLISIÓN Y FUGA,0
MADRE DE DIOS,2022,COLISIÓN,6
MADRE DE DIOS,2022,OTRO,114
MADRE DE DIOS,2023,ATROPELLO,28
MADRE DE DIOS,2023,ATROPELLO Y FUGA,2
MADRE DE DIOS,2023,CHOQUE,326
MADRE DE DIOS,2023,CHOQUE Y FUGA,4
MADRE DE DIOS,2023,VOLCADURA,9
MADRE DE DIOS,2023,CAIDA DE PASAJERO,5
MADRE DE DIOS,2023,INCENDIO,1
MADRE DE DIOS,2023,DESPISTE,64
MADRE DE DIOS,2023,CHOQUE Y ATROPELLO,2
MADRE DE DIOS,2023,DESPISTE Y VOLCADURA,11
MADRE DE DIOS,2023,COLISIÓN Y FUGA,1
MADRE DE DIOS,2023,COLISIÓN,2
MADRE DE DIOS,2023,OTRO,7
MADRE DE DIOS,2024,ATROPELLO,18
MADRE DE DIOS,2024,ATROPELLO Y FUGA,4
MADRE DE DIOS,2024,CHOQUE,300
MADRE DE DIOS,2024,CHOQUE Y FUGA,3
MADRE DE DIOS,2024,VOLCADURA,6
MADRE DE DIOS,2024,CAIDA DE PASAJERO,1
MADRE DE DIOS,2024,INCENDIO,0
MADRE DE DIOS,2024,DESPISTE,56
MADRE DE DIOS,2024,CHOQUE Y ATROPELLO,0
MADRE DE DIOS,2024,DESPISTE Y VOLCADURA,3
MADRE DE DIOS,2024,COLISIÓN Y FUGA,0
MADRE DE DIOS,2024,COLISIÓN,2
MADRE DE DIOS,2024,OTRO,11
MOQUEGUA,2008,ATROPELLO,116
MOQUEGUA,2008,ATROPELLO Y FUGA,28
MOQUEGUA,2008,CHOQUE,224
MOQUEGUA,2008,CHOQUE Y FUGA,79
MOQUEGUA,2008,VOLCADURA,25
MOQUEGUA,2008,CAIDA DE PASAJERO,21
MOQUEGUA,2008,INCENDIO,2
MOQUEGUA,2008,OTRO,59
MOQUEGUA,2009,ATROPELLO,112
MOQUEGUA,2009,ATROPELLO Y FUGA,29
MOQUEGUA,2009,CHOQUE,308
MOQUEGUA,2009,CHOQUE Y FUGA,74
MOQUEGUA,2009,VOLCADURA,11
MOQUEGUA,2009,CAIDA DE PASAJERO,23
MOQUEGUA,2009,INCENDIO,1
MOQUEGUA,2009,OTRO,96
MOQUEGUA,2010,ATROPELLO,114
MOQUEGUA,2010,ATROPELLO Y FUGA,26
MOQUEGUA,2010,CHOQUE,315
MOQUEGUA,2010,CHOQUE Y FUGA,72
MOQUEGUA,2010,VOLCADURA,17
MOQUEGUA,2010,CAIDA DE PASAJERO,19
MOQUEGUA,2010,INCENDIO,12
MOQUEGUA,2010,DESPISTE,17
MOQUEGUA,2010,OTRO,64
MOQUEGUA,2011,ATROPELLO,117
MOQUEGUA,2011,ATROPELLO Y FUGA,26
MOQUEGUA,2011,CHOQUE,389
MOQUEGUA,2011,CHOQUE Y FUGA,69
MOQUEGUA,2011,VOLCADURA,13
MOQUEGUA,2011,CAIDA DE PASAJERO,18
MOQUEGUA,2011,INCENDIO,58
MOQUEGUA,2011,DESPISTE,62
MOQUEGUA,2011,OTRO,10
MOQUEGUA,2012,ATROPELLO,132
MOQUEGUA,2012,ATROPELLO Y FUGA,29
MOQUEGUA,2012,CHOQUE,377
MOQUEGUA,2012,CHOQUE Y FUGA,49
MOQUEGUA,2012,VOLCADURA,19
MOQUEGUA,2012,CAIDA DE PASAJERO,13
MOQUEGUA,2012,INCENDIO,5
MOQUEGUA,2012,DESPISTE,125
MOQUEGUA,2012,OTRO,12
MOQUEGUA,2013,ATROPELLO,121
MOQUEGUA,2013,ATROPELLO Y FUGA,23
MOQUEGUA,2013,CHOQUE,436
MOQUEGUA,2013,CHOQUE Y FUGA,42
MOQUEGUA,2013,VOLCADURA,39
MOQUEGUA,2013,CAIDA DE PASAJERO,26
MOQUEGUA,2013,INCENDIO,1
MOQUEGUA,2013,DESPISTE,133
MOQUEGUA,2013,OTRO,23
MOQUEGUA,2014,ATROPELLO,104
MOQUEGUA,2014,ATROPELLO Y FUGA,23
MOQUEGUA,2014,CHOQUE,321
MOQUEGUA,2014,CHOQUE Y FUGA,40
MOQUEGUA,2014,VOLCADURA,30
MOQUEGUA,2014,CAIDA DE PASAJERO,10
MOQUEGUA,2014,INCENDIO,0
MOQUEGUA,2014,DESPISTE,101
MOQUEGUA,2014,OTRO,36
MOQUEGUA,2015,ATROPELLO,65
MOQUEGUA,2015,ATROPELLO Y FUGA,15
MOQUEGUA,2015,CHOQUE,268
MOQUEGUA,2015,CHOQUE Y FUGA,28
MOQUEGUA,2015,VOLCADURA,24
MOQUEGUA,2015,CAIDA DE PASAJERO,3
MOQUEGUA,2015,INCENDIO,0
MOQUEGUA,2015,DESPISTE,110
MOQUEGUA,2015,DESPISTE Y VOLCADURA,49
MOQUEGUA,2015,COLISION,3
MOQUEGUA,2015,CHOQUE Y ATROPELLO,0
MOQUEGUA,2015,OTRO,8
MOQUEGUA,2016,ATROPELLO,79
MOQUEGUA,2016,ATROPELLO Y FUGA,16
MOQUEGUA,2016,CHOQUE,225
MOQUEGUA,2016,CHOQUE Y FUGA,42
MOQUEGUA,2016,VOLCADURA,15
MOQUEGUA,2016,CAIDA DE PASAJERO,7
MOQUEGUA,2016,INCENDIO,0
MOQUEGUA,2016,DESPISTE,75
MOQUEGUA,2016,CHOQUE Y ATROPELLO,16
MOQUEGUA,2016,DESPISTE Y VOLCADURA,49
MOQUEGUA,2016,COLISION,0
MOQUEGUA,2016,OTRO,35
MOQUEGUA,2017,ATROPELLO,72
MOQUEGUA,2017,ATROPELLO Y FUGA,8
MOQUEGUA,2017,CHOQUE,240
MOQUEGUA,2017,CHOQUE Y FUGA,21
MOQUEGUA,2017,VOLCADURA,16
MOQUEGUA,2017,CAIDA DE PASAJERO,7
MOQUEGUA,2017,INCENDIO,0
MOQUEGUA,2017,DESPISTE,65
MOQUEGUA,2017,CHOQUE Y ATROPELLO,6
MOQUEGUA,2017,DESPISTE Y VOLCADURA,59
MOQUEGUA,2017,COLISIÓN,4
MOQUEGUA,2017,OTRO,85
MOQUEGUA,2018,ATROPELLO,71
MOQUEGUA,2018,ATROPELLO Y FUGA,7
MOQUEGUA,2018,CHOQUE,222
MOQUEGUA,2018,CHOQUE Y FUGA,10
MOQUEGUA,2018,VOLCADURA,14
MOQUEGUA,2018,CAIDA DE PASAJERO,1
MOQUEGUA,2018,INCENDIO,2
MOQUEGUA,2018,DESPISTE,81
MOQUEGUA,2018,CHOQUE Y ATROPELLO,3
MOQUEGUA,2018,DESPISTE Y VOLCADURA,52
MOQUEGUA,2018,COLISIÓN Y FUGA,0
MOQUEGUA,2018,COLISIÓN,6
MOQUEGUA,2018,OTRO,40
MOQUEGUA,2019,ATROPELLO,64
MOQUEGUA,2019,ATROPELLO Y FUGA,13
MOQUEGUA,2019,CHOQUE,250
MOQUEGUA,2019,CHOQUE Y FUGA,17
MOQUEGUA,2019,VOLCADURA,21
MOQUEGUA,2019,CAIDA DE PASAJERO,6
MOQUEGUA,2019,INCENDIO,0
MOQUEGUA,2019,DESPISTE,79
MOQUEGUA,2019,CHOQUE Y ATROPELLO,2
MOQUEGUA,2019,DESPISTE Y VOLCADURA,26
MOQUEGUA,2019,COLISIÓN Y FUGA,0
MOQUEGUA,2019,COLISIÓN,5
MOQUEGUA,2019,OTRO,51
MOQUEGUA,2020,ATROPELLO,18
MOQUEGUA,2020,ATROPELLO Y FUGA,4
MOQUEGUA,2020,CHOQUE,131
MOQUEGUA,2020,CHOQUE Y FUGA,22
MOQUEGUA,2020,VOLCADURA,11
MOQUEGUA,2020,CAIDA DE PASAJERO,0
MOQUEGUA,2020,INCENDIO,0
MOQUEGUA,2020,DESPISTE,63
MOQUEGUA,2020,CHOQUE Y ATROPELLO,5
MOQUEGUA,2020,DESPISTE Y VOLCADURA,18
MOQUEGUA,2020,COLISIÓN Y FUGA,0
MOQUEGUA,2020,COLISIÓN,1
MOQUEGUA,2020,OTRO,37
MOQUEGUA,2021,ATROPELLO,31
MOQUEGUA,2021,ATROPELLO Y FUGA,8
MOQUEGUA,2021,CHOQUE,196
MOQUEGUA,2021,CHOQUE Y FUGA,28
MOQUEGUA,2021,VOLCADURA,25
MOQUEGUA,2021,CAIDA DE PASAJERO,1
MOQUEGUA,2021,INCENDIO,2
MOQUEGUA,2021,DESPISTE,86
MOQUEGUA,2021,CHOQUE Y ATROPELLO,4
MOQUEGUA,2021,DESPISTE Y VOLCADURA,34
MOQUEGUA,2021,COLISIÓN Y FUGA,2
MOQUEGUA,2021,COLISIÓN,4
MOQUEGUA,2021,OTRO,74
MOQUEGUA,2022,ATROPELLO,46
MOQUEGUA,2022,ATROPELLO Y FUGA,10
MOQUEGUA,2022,CHOQUE,310
MOQUEGUA,2022,CHOQUE Y FUGA,48
MOQUEGUA,2022,VOLCADURA,27
MOQUEGUA,2022,CAIDA DE PASAJERO,8
MOQUEGUA,2022,INCENDIO,0
MOQUEGUA,2022,DESPISTE,110
MOQUEGUA,2022,CHOQUE Y ATROPELLO,6
MOQUEGUA,2022,DESPISTE Y VOLCADURA,33
MOQUEGUA,2022,COLISIÓN Y FUGA,2
MOQUEGUA,2022,COLISIÓN,0
MOQUEGUA,2022,OTRO,57
MOQUEGUA,2023,ATROPELLO,79
MOQUEGUA,2023,ATROPELLO Y FUGA,23
MOQUEGUA,2023,CHOQUE,268
MOQUEGUA,2023,CHOQUE Y FUGA,50
MOQUEGUA,2023,VOLCADURA,7
MOQUEGUA,2023,CAIDA DE PASAJERO,8
MOQUEGUA,2023,INCENDIO,0
MOQUEGUA,2023,DESPISTE,109
MOQUEGUA,2023,CHOQUE Y ATROPELLO,4
MOQUEGUA,2023,DESPISTE Y VOLCADURA,32
MOQUEGUA,2023,COLISIÓN Y FUGA,0
MOQUEGUA,2023,COLISIÓN,0
MOQUEGUA,2023,OTRO,174
MOQUEGUA,2024,ATROPELLO,54
MOQUEGUA,2024,ATROPELLO Y FUGA,13
MOQUEGUA,2024,CHOQUE,210
MOQUEGUA,2024,CHOQUE Y FUGA,45
MOQUEGUA,2024,VOLCADURA,15
MOQUEGUA,2024,CAIDA DE PASAJERO,3
MOQUEGUA,2024,INCENDIO,1
MOQUEGUA,2024,DESPISTE,96
MOQUEGUA,2024,CHOQUE Y ATROPELLO,3
MOQUEGUA,2024,DESPISTE Y VOLCADURA,18
MOQUEGUA,2024,COLISIÓN Y FUGA,0
MOQUEGUA,2024,COLISIÓN,0
MOQUEGUA,2024,OTRO,106
PASCO,2008,ATROPELLO,18
PASCO,2008,ATROPELLO Y FUGA,4
PASCO,2008,CHOQUE,42
PASCO,2008,CHOQUE Y FUGA,5
PASCO,2008,VOLCADURA,3
PASCO,2008,CAIDA DE PASAJERO,1
PASCO,2008,INCENDIO,2
PASCO,2008,OTRO,15
PASCO,2009,ATROPELLO,29
PASCO,2009,ATROPELLO Y FUGA,8
PASCO,2009,CHOQUE,82
PASCO,2009,CHOQUE Y FUGA,12
PASCO,2009,VOLCADURA,23
PASCO,2009,CAIDA DE PASAJERO,3
PASCO,2009,INCENDIO,2
PASCO,2009,OTRO,46
PASCO,2010,ATROPELLO,10
PASCO,2010,ATROPELLO Y FUGA,6
PASCO,2010,CHOQUE,80
PASCO,2010,CHOQUE Y FUGA,28
PASCO,2010,VOLCADURA,10
PASCO,2010,CAIDA DE PASAJERO,2
PASCO,2010,INCENDIO,5
PASCO,2010,DESPISTE,1
PASCO,2010,OTRO,39
PASCO,2011,ATROPELLO,20
PASCO,2011,ATROPELLO Y FUGA,6
PASCO,2011,CHOQUE,97
PASCO,2011,CHOQUE Y FUGA,11
PASCO,2011,VOLCADURA,14
PASCO,2011,CAIDA DE PASAJERO,0
PASCO,2011,INCENDIO,10
PASCO,2011,DESPISTE,27
PASCO,2011,OTRO,31
PASCO,2012,ATROPELLO,21
PASCO,2012,ATROPELLO Y FUGA,2
PASCO,2012,CHOQUE,76
PASCO,2012,CHOQUE Y FUGA,3
PASCO,2012,VOLCADURA,11
PASCO,2012,CAIDA DE PASAJERO,1
PASCO,2012,INCENDIO,4
PASCO,2012,DESPISTE,19
PASCO,2012,OTRO,6
PASCO,2013,ATROPELLO,26
PASCO,2013,ATROPELLO Y FUGA,0
PASCO,2013,CHOQUE,35
PASCO,2013,CHOQUE Y FUGA,1
PASCO,2013,VOLCADURA,14
PASCO,2013,CAIDA DE PASAJERO,0
PASCO,2013,INCENDIO,1
PASCO,2013,DESPISTE,13
PASCO,2013,OTRO,0
PASCO,2014,ATROPELLO,6
PASCO,2014,ATROPELLO Y FUGA,1
PASCO,2014,CHOQUE,20
PASCO,2014,CHOQUE Y FUGA,2
PASCO,2014,VOLCADURA,1
PASCO,2014,CAIDA DE PASAJERO,0
PASCO,2014,INCENDIO,0
PASCO,2014,DESPISTE,12
PASCO,2014,OTRO,8
PASCO,2015,ATROPELLO,10
PASCO,2015,ATROPELLO Y FUGA,2
PASCO,2015,CHOQUE,30
PASCO,2015,CHOQUE Y FUGA,3
PASCO,2015,VOLCADURA,5
PASCO,2015,CAIDA DE PASAJERO,0
PASCO,2015,INCENDIO,0
PASCO,2015,DESPISTE,21
PASCO,2015,DESPISTE Y VOLCADURA,16
PASCO,2015,COLISION,1
PASCO,2015,CHOQUE Y ATROPELLO,6
PASCO,2015,OTRO,1
PASCO,2016,ATROPELLO,4
PASCO,2016,ATROPELLO Y FUGA,0
PASCO,2016,CHOQUE,18
PASCO,2016,CHOQUE Y FUGA,1
PASCO,2016,VOLCADURA,3
PASCO,2016,CAIDA DE PASAJERO,0
PASCO,2016,INCENDIO,0
PASCO,2016,DESPISTE,12
PASCO,2016,CHOQUE Y ATROPELLO,0
PASCO,2016,DESPISTE Y VOLCADURA,5
PASCO,2016,COLISION,1
PASCO,2016,OTRO,0
PASCO,2017,ATROPELLO,13
PASCO,2017,ATROPELLO Y FUGA,1
PASCO,2017,CHOQUE,49
PASCO,2017,CHOQUE Y FUGA,5
PASCO,2017,VOLCADURA,5
PASCO,2017,CAIDA DE PASAJERO,0
PASCO,2017,INCENDIO,0
PASCO,2017,DESPISTE,23
PASCO,2017,CHOQUE Y ATROPELLO,2
PASCO,2017,DESPISTE Y VOLCADURA,6
PASCO,2017,COLISIÓN,1
PASCO,2017,OTRO,16
PASCO,2018,ATROPELLO,17
PASCO,2018,ATROPELLO Y FUGA,5
PASCO,2018,CHOQUE,114
PASCO,2018,CHOQUE Y FUGA,5
PASCO,2018,VOLCADURA,14
PASCO,2018,CAIDA DE PASAJERO,0
PASCO,2018,INCENDIO,0
PASCO,2018,DESPISTE,76
PASCO,2018,CHOQUE Y ATROPELLO,1
PASCO,2018,DESPISTE Y VOLCADURA,14
PASCO,2018,COLISIÓN Y FUGA,2
PASCO,2018,COLISIÓN,1
PASCO,2018,OTRO,9
PASCO,2019,ATROPELLO,36
PASCO,2019,ATROPELLO Y FUGA,9
PASCO,2019,CHOQUE,284
PASCO,2019,CHOQUE Y FUGA,23
PASCO,2019,VOLCADURA,16
PASCO,2019,CAIDA DE PASAJERO,3
PASCO,2019,INCENDIO,0
PASCO,2019,DESPISTE,101
PASCO,2019,CHOQUE Y ATROPELLO,8
PASCO,2019,DESPISTE Y VOLCADURA,22
PASCO,2019,COLISIÓN Y FUGA,1
PASCO,2019,COLISIÓN,4
PASCO,2019,OTRO,45
PASCO,2020,ATROPELLO,23
PASCO,2020,ATROPELLO Y FUGA,7
PASCO,2020,CHOQUE,163
PASCO,2020,CHOQUE Y FUGA,9
PASCO,2020,VOLCADURA,15
PASCO,2020,CAIDA DE PASAJERO,1
PASCO,2020,INCENDIO,0
PASCO,2020,DESPISTE,68
PASCO,2020,CHOQUE Y ATROPELLO,6
PASCO,2020,DESPISTE Y VOLCADURA,16
PASCO,2020,COLISIÓN Y FUGA,0
PASCO,2020,COLISIÓN,2
PASCO,2020,OTRO,18
PASCO,2021,ATROPELLO,24
PASCO,2021,ATROPELLO Y FUGA,4
PASCO,2021,CHOQUE,143
PASCO,2021,CHOQUE Y FUGA,15
PASCO,2021,VOLCADURA,15
PASCO,2021,CAIDA DE PASAJERO,1
PASCO,2021,INCENDIO,1
PASCO,2021,DESPISTE,76
PASCO,2021,CHOQUE Y ATROPELLO,1
PASCO,2021,DESPISTE Y VOLCADURA,4
PASCO,2021,COLISIÓN Y FUGA,4
PASCO,2021,COLISIÓN,2
PASCO,2021,OTRO,8
PASCO,2022,ATROPELLO,25
PASCO,2022,ATROPELLO Y FUGA,9
PASCO,2022,CHOQUE,148
PASCO,2022,CHOQUE Y FUGA,19
PASCO,2022,VOLCADURA,7
PASCO,2022,CAIDA DE PASAJERO,1
PASCO,2022,INCENDIO,0
PASCO,2022,DESPISTE,70
PASCO,2022,CHOQUE Y ATROPELLO,1
PASCO,2022,DESPISTE Y VOLCADURA,13
PASCO,2022,COLISIÓN Y FUGA,2
PASCO,2022,COLISIÓN,0
PASCO,2022,OTRO,32
PASCO,2023,ATROPELLO,23
PASCO,2023,ATROPELLO Y FUGA,7
PASCO,2023,CHOQUE,119
PASCO,2023,CHOQUE Y FUGA,23
PASCO,2023,VOLCADURA,9
PASCO,2023,CAIDA DE PASAJERO,0
PASCO,2023,INCENDIO,1
PASCO,2023,DESPISTE,67
PASCO,2023,CHOQUE Y ATROPELLO,0
PASCO,2023,DESPISTE Y VOLCADURA,8
PASCO,2023,COLISIÓN Y FUGA,2
PASCO,2023,COLISIÓN,1
PASCO,2023,OTRO,44
PASCO,2024,ATROPELLO,30
PASCO,2024,ATROPELLO Y FUGA,9
PASCO,2024,CHOQUE,148
PASCO,2024,CHOQUE Y FUGA,13
PASCO,2024,VOLCADURA,14
PASCO,2024,CAIDA DE PASAJERO,2
PASCO,2024,INCENDIO,0
PASCO,2024,DESPISTE,115
PASCO,2024,CHOQUE Y ATROPELLO,0
PASCO,2024,DESPISTE Y VOLCADURA,6
PASCO,2024,COLISIÓN Y FUGA,0
PASCO,2024,COLISIÓN,2
PASCO,2024,OTRO,42
PIURA,2008,ATROPELLO,358
PIURA,2008,ATROPELLO Y FUGA,105
PIURA,2008,CHOQUE,655
PIURA,2008,CHOQUE Y FUGA,298
PIURA,2008,VOLCADURA,86
PIURA,2008,CAIDA DE PASAJERO,21
PIURA,2008,INCENDIO,0
PIURA,2008,OTRO,70
PIURA,2009,ATROPELLO,292
PIURA,2009,ATROPELLO Y FUGA,90
PIURA,2009,CHOQUE,747
PIURA,2009,CHOQUE Y FUGA,268
PIURA,2009,VOLCADURA,69
PIURA,2009,CAIDA DE PASAJERO,26
PIURA,2009,INCENDIO,0
PIURA,2009,OTRO,93
PIURA,2010,ATROPELLO,302
PIURA,2010,ATROPELLO Y FUGA,100
PIURA,2010,CHOQUE,941
PIURA,2010,CHOQUE Y FUGA,333
PIURA,2010,VOLCADURA,42
PIURA,2010,CAIDA DE PASAJERO,17
PIURA,2010,INCENDIO,3
PIURA,2010,DESPISTE,13
PIURA,2010,OTRO,103
PIURA,2011,ATROPELLO,254
PIURA,2011,ATROPELLO Y FUGA,134
PIURA,2011,CHOQUE,857
PIURA,2011,CHOQUE Y FUGA,391
PIURA,2011,VOLCADURA,41
PIURA,2011,CAIDA DE PASAJERO,10
PIURA,2011,INCENDIO,4
PIURA,2011,DESPISTE,12
PIURA,2011,OTRO,121
PIURA,2012,ATROPELLO,414
PIURA,2012,ATROPELLO Y FUGA,310
PIURA,2012,CHOQUE,1588
PIURA,2012,CHOQUE Y FUGA,604
PIURA,2012,VOLCADURA,92
PIURA,2012,CAIDA DE PASAJERO,42
PIURA,2012,INCENDIO,1
PIURA,2012,DESPISTE,26
PIURA,2012,OTRO,223
PIURA,2013,ATROPELLO,509
PIURA,2013,ATROPELLO Y FUGA,347
PIURA,2013,CHOQUE,1915
PIURA,2013,CHOQUE Y FUGA,775
PIURA,2013,VOLCADURA,81
PIURA,2013,CAIDA DE PASAJERO,61
PIURA,2013,INCENDIO,1
PIURA,2013,DESPISTE,29
PIURA,2013,OTRO,371
PIURA,2014,ATROPELLO,548
PIURA,2014,ATROPELLO Y FUGA,212
PIURA,2014,CHOQUE,1627
PIURA,2014,CHOQUE Y FUGA,727
PIURA,2014,VOLCADURA,50
PIURA,2014,CAIDA DE PASAJERO,93
PIURA,2014,INCENDIO,5
PIURA,2014,DESPISTE,325
PIURA,2014,OTRO,247
PIURA,2015,ATROPELLO,587
PIURA,2015,ATROPELLO Y FUGA,180
PIURA,2015,CHOQUE,1591
PIURA,2015,CHOQUE Y FUGA,773
PIURA,2015,VOLCADURA,42
PIURA,2015,CAIDA DE PASAJERO,43
PIURA,2015,INCENDIO,12
PIURA,2015,DESPISTE,362
PIURA,2015,DESPISTE Y VOLCADURA,47
PIURA,2015,COLISION,29
PIURA,2015,CHOQUE Y ATROPELLO,88
PIURA,2015,OTRO,113
PIURA,2016,ATROPELLO,442
PIURA,2016,ATROPELLO Y FUGA,116
PIURA,2016,CHOQUE,1615
PIURA,2016,CHOQUE Y FUGA,676
PIURA,2016,VOLCADURA,43
PIURA,2016,CAIDA DE PASAJERO,54
PIURA,2016,INCENDIO,5
PIURA,2016,DESPISTE,230
PIURA,2016,CHOQUE Y ATROPELLO,38
PIURA,2016,DESPISTE Y VOLCADURA,59
PIURA,2016,COLISION,30
PIURA,2016,OTRO,172
PIURA,2017,ATROPELLO,245
PIURA,2017,ATROPELLO Y FUGA,42
PIURA,2017,CHOQUE,950
PIURA,2017,CHOQUE Y FUGA,398
PIURA,2017,VOLCADURA,30
PIURA,2017,CAIDA DE PASAJERO,43
PIURA,2017,INCENDIO,1
PIURA,2017,DESPISTE,305
PIURA,2017,CHOQUE Y ATROPELLO,43
PIURA,2017,DESPISTE Y VOLCADURA,47
PIURA,2017,COLISIÓN,33
PIURA,2017,OTRO,166
PIURA,2018,ATROPELLO,245
PIURA,2018,ATROPELLO Y FUGA,64
PIURA,2018,CHOQUE,1081
PIURA,2018,CHOQUE Y FUGA,278
PIURA,2018,VOLCADURA,26
PIURA,2018,CAIDA DE PASAJERO,22
PIURA,2018,INCENDIO,3
PIURA,2018,DESPISTE,360
PIURA,2018,CHOQUE Y ATROPELLO,65
PIURA,2018,DESPISTE Y VOLCADURA,77
PIURA,2018,COLISIÓN Y FUGA,0
PIURA,2018,COLISIÓN,5
PIURA,2018,OTRO,286
PIURA,2019,ATROPELLO,392
PIURA,2019,ATROPELLO Y FUGA,115
PIURA,2019,CHOQUE,1602
PIURA,2019,CHOQUE Y FUGA,611
PIURA,2019,VOLCADURA,31
PIURA,2019,CAIDA DE PASAJERO,40
PIURA,2019,INCENDIO,4
PIURA,2019,DESPISTE,699
PIURA,2019,CHOQUE Y ATROPELLO,161
PIURA,2019,DESPISTE Y VOLCADURA,58
PIURA,2019,COLISIÓN Y FUGA,5
PIURA,2019,COLISIÓN,17
PIURA,2019,OTRO,331
PIURA,2020,ATROPELLO,281
PIURA,2020,ATROPELLO Y FUGA,56
PIURA,2020,CHOQUE,980
PIURA,2020,CHOQUE Y FUGA,310
PIURA,2020,VOLCADURA,11
PIURA,2020,CAIDA DE PASAJERO,42
PIURA,2020,INCENDIO,1
PIURA,2020,DESPISTE,485
PIURA,2020,CHOQUE Y ATROPELLO,91
PIURA,2020,DESPISTE Y VOLCADURA,30
PIURA,2020,COLISIÓN Y FUGA,1
PIURA,2020,COLISIÓN,3
PIURA,2020,OTRO,345
PIURA,2021,ATROPELLO,265
PIURA,2021,ATROPELLO Y FUGA,66
PIURA,2021,CHOQUE,1345
PIURA,2021,CHOQUE Y FUGA,462
PIURA,2021,VOLCADURA,19
PIURA,2021,CAIDA DE PASAJERO,42
PIURA,2021,INCENDIO,1
PIURA,2021,DESPISTE,856
PIURA,2021,CHOQUE Y ATROPELLO,73
PIURA,2021,DESPISTE Y VOLCADURA,52
PIURA,2021,COLISIÓN Y FUGA,6
PIURA,2021,COLISIÓN,7
PIURA,2021,OTRO,273
PIURA,2022,ATROPELLO,331
PIURA,2022,ATROPELLO Y FUGA,70
PIURA,2022,CHOQUE,1512
PIURA,2022,CHOQUE Y FUGA,625
PIURA,2022,VOLCADURA,26
PIURA,2022,CAIDA DE PASAJERO,50
PIURA,2022,INCENDIO,0
PIURA,2022,DESPISTE,949
PIURA,2022,CHOQUE Y ATROPELLO,28
