departamento,anio,tipo_vehiculo,vehiculos
HUANCAVELICA,2018,CAMION,15
HUANCAVELICA,2018,REMOLCADOR,2
HUANCAVELICA,2018,REMOLQUE Y SEMIREMOLQUE,3
HUANCAVELICA,2018,VEHÍCULO NO IDENTIFICADO,3
HUANCAVELICA,2018,OTROS,19
HUANCAVELICA,2018,MOTO,13
HUANCAVELICA,2018,MOTOKAR,10
HUANCAVELICA,2018,TRICICLO,0
HUANCAVELICA,2018,FURGONETA,0
HUANCAVELICA,2018,BICICLETA,1
HUANCAVELICA,2018,VEHÍCULO IDENTIFICADO,2
HUANCAVELICA,2018,OTROS,10
HUANCAVELICA,2019,AUTOMOVIL,182
HUANCAVELICA,2019,STATION WAGON,9
HUANCAVELICA,2019,CAMIONETA PICKUP,31
HUANCAVELICA,2019,CAMIONETA RURAL,15
HUANCAVELICA,2019,CAMIONETA PANEL,1
HUANCAVELICA,2019,OMNIBUS,12
HUANCAVELICA,2019,CAMION,14
HUANCAVELICA,2019,REMOLCADOR,2
HUANCAVELICA,2019,REMOLQUE Y SEMIREMOLQUE,2
HUANCAVELICA,2019,VEHÍCULO NO IDENTIFICADO,1
HUANCAVELICA,2019,OTROS,10
HUANCAVELICA,2019,MOTO,27
HUANCAVELICA,2019,MOTOKAR,9
HUANCAVELICA,2019,TRICICLO,0
HUANCAVELICA,2019,FURGONETA,0
HUANCAVELICA,2019,BICICLETA,0
HUANCAVELICA,2019,VEHÍCULO IDENTIFICADO,3
HUANCAVELICA,2019,OTROS,12
HUANCAVELICA,2020,AUTOMOVIL,102
HUANCAVELICA,2020,STATION WAGON,3
HUANCAVELICA,2020,CAMIONETA PICKUP,23
HUANCAVELICA,2020,CAMIONETA RURAL,13
HUANCAVELICA,2020,CAMIONETA PANEL,4
HUANCAVELICA,2020,OMNIBUS,7
HUANCAVELICA,2020,CAMION,14
HUANCAVELICA,2020,REMOLCADOR,2
HUANCAVELICA,2020,REMOLQUE Y SEMIREMOLQUE,0
HUANCAVELICA,2020,VEHÍCULO NO IDENTIFICADO,1
HUANCAVELICA,2020,OTROS,4
HUANCAVELICA,2020,MOTO,16
HUANCAVELICA,2020,MOTOKAR,9
HUANCAVELICA,2020,TRICICLO,0
HUANCAVELICA,2020,FURGONETA,0
HUANCAVELICA,2020,BICICLETA,0
HUANCAVELICA,2020,VEHÍCULO IDENTIFICADO,0
HUANCAVELICA,2020,OTROS,4
HUANCAVELICA,2021,AUTOMOVIL,163
HUANCAVELICA,2021,STATION WAGON,5
HUANCAVELICA,2021,CAMIONETA PICKUP,34
HUANCAVELICA,2021,CAMIONETA RURAL,12
HUANCAVELICA,2021,CAMIONETA PANEL,4
HUANCAVELICA,2021,OMNIBUS,3
HUANCAVELICA,2021,CAMION,15
HUANCAVELICA,2021,REMOLCADOR,6
HUANCAVELICA,2021,REMOLQUE Y SEMIREMOLQUE,0
HUANCAVELICA,2021,VEHÍCULO NO IDENTIFICADO,1
HUANCAVELICA,2021,OTROS,12
HUANCAVELICA,2021,MOTO,37
HUANCAVELICA,2021,MOTOKAR,17
HUANCAVELICA,2021,TRICICLO,0
HUANCAVELICA,2021,FURGONETA,0
HUANCAVELICA,2021,BICICLETA,0
HUANCAVELICA,2021,VEHÍCULO IDENTIFICADO,0
HUANCAVELICA,2021,OTROS,8
HUANCAVELICA,2022,AUTOMOVIL,129
HUANCAVELICA,2022,STATION WAGON,0
HUANCAVELICA,2022,CAMIONETA PICKUP,28
HUANCAVELICA,2022,CAMIONETA RURAL,12
HUANCAVELICA,2022,CAMIONETA PANEL,1
HUANCAVELICA,2022,OMNIBUS,4
HUANCAVELICA,2022,CAMION,8
HUANCAVELICA,2022,REMOLCADOR,1
HUANCAVELICA,2022,REMOLQUE Y SEMIREMOLQUE,2
HUANCAVELICA,2022,VEHÍCULO NO IDENTIFICADO,0
HUANCAVELICA,2022,OTROS,7
HUANCAVELICA,2022,MOTO,50
HUANCAVELICA,2022,MOTOKAR,7
HUANCAVELICA,2022,TRICICLO,0
HUANCAVELICA,2022,FURGONETA,0
HUANCAVELICA,2022,BICICLETA,0
HUANCAVELICA,2022,VEHÍCULO IDENTIFICADO,1
HUANCAVELICA,2022,OTROS,6
HUANCAVELICA,2023,AUTOMOVIL,146
HUANCAVELICA,2023,STATION WAGON,0
HUANCAVELICA,2023,CAMIONETA PICKUP,32
HUANCAVELICA,2023,CAMIONETA RURAL,22
HUANCAVELICA,2023,CAMIONETA PANEL,1
HUANCAVELICA,2023,OMNIBUS,12
HUANCAVELICA,2023,CAMION,6
HUANCAVELICA,2023,REMOLCADOR,0
HUANCAVELICA,2023,REMOLQUE Y SEMIREMOLQUE,1
HUANCAVELICA,2023,VEHÍCULO NO IDENTIFICADO,1
HUANCAVELICA,2023,OTROS,7
HUANCAVELICA,2023,MOTO,30
HUANCAVELICA,2023,MOTOKAR,16
HUANCAVELICA,2023,TRICICLO,0
HUANCAVELICA,2023,FURGONETA,0
HUANCAVELICA,2023,BICICLETA,0
HUANCAVELICA,2023,VEHÍCULO IDENTIFICADO,0
HUANCAVELICA,2023,OTROS,5
HUANCAVELICA,2024,AUTOMOVIL,131
HUANCAVELICA,2024,STATION WAGON,1
HUANCAVELICA,2024,CAMIONETA PICKUP,28
HUANCAVELICA,2024,CAMIONETA RURAL,19
HUANCAVELICA,2024,CAMIONETA PANEL,0
HUANCAVELICA,2024,OMNIBUS,6
HUANCAVELICA,2024,CAMION,12
HUANCAVELICA,2024,REMOLCADOR,2
HUANCAVELICA,2024,REMOLQUE Y SEMIREMOLQUE,0
HUANCAVELICA,2024,VEHÍCULO NO IDENTIFICADO,0
HUANCAVELICA,2024,OTROS,6
HUANCAVELICA,2024,MOTO,25
HUANCAVELICA,2024,MOTOKAR,11
HUANCAVELICA,2024,TRICICLO,0
HUANCAVELICA,2024,FURGONETA,0
HUANCAVELICA,2024,BICICLETA,0
HUANCAVELICA,2024,VEHÍCULO IDENTIFICADO,0
HUANCAVELICA,2024,OTROS,3
HUANUCO,2008,AUTO,227
HUANUCO,2008,CAMIONETA,35
HUANUCO,2008,MICROBUS,6
HUANUCO,2008,OMNIBUS,10
HUANUCO,2008,CAMIÓN,29
HUANUCO,2008,TRAYLER,6
HUANUCO,2008,VOLQUETE,2
HUANUCO,2008,BICICLETA,12
HUANUCO,2008,FURGÓN,0
HUANUCO,2008,TRICICLO,11
HUANUCO,2008,MOTOKAR,124
HUANUCO,2008,MOTO,86
HUANUCO,2008,OTROS,17
HUANUCO,2009,AUTO,246
HUANUCO,2009,CAMIONETA,181
HUANUCO,2009,MICROBUS,4
HUANUCO,2009,OMNIBUS,26
HUANUCO,2009,CAMIÓN,34
HUANUCO,2009,TRAYLER,1
HUANUCO,2009,VOLQUETE,5
HUANUCO,2009,BICICLETA,13
HUANUCO,2009,FURGÓN,0
HUANUCO,2009,TRICICLO,0
HUANUCO,2009,MOTOKAR,213
HUANUCO,2009,MOTO,139
HUANUCO,2009,OTROS,25
HUANUCO,2010,AUTO,335
HUANUCO,2010,CAMIONETA,341
HUANUCO,2010,MICROBUS,5
HUANUCO,2010,OMNIBUS,7
HUANUCO,2010,CAMIÓN,8
HUANUCO,2010,TRAYLER,0
HUANUCO,2010,VOLQUETE,0
HUANUCO,2010,BICICLETA,0
HUANUCO,2010,FURGÓN,0
HUANUCO,2010,TRICICLO,0
HUANUCO,2010,MOTOKAR,132
HUANUCO,2010,MOTO,73
HUANUCO,2010,OTROS,87
HUANUCO,2011,AUTO,484
HUANUCO,2011,CAMIONETA,417
HUANUCO,2011,MICROBUS,5
HUANUCO,2011,OMNIBUS,9
HUANUCO,2011,CAMIÓN,19
HUANUCO,2011,TRAYLER,3
HUANUCO,2011,VOLQUETE,1
HUANUCO,2011,BICICLETA,3
HUANUCO,2011,FURGÓN,0
HUANUCO,2011,TRICICLO,3
HUANUCO,2011,MOTOKAR,295
HUANUCO,2011,MOTO,169
HUANUCO,2011,OTROS,5
HUANUCO,2012,AUTO,600
HUANUCO,2012,CAMIONETA,540
HUANUCO,2012,MICROBUS,1
HUANUCO,2012,OMNIBUS,25
HUANUCO,2012,CAMIÓN,29
HUANUCO,2012,TRAYLER,15
HUANUCO,2012,VOLQUETE,0
HUANUCO,2012,BICICLETA,5
HUANUCO,2012,FURGÓN,3
HUANUCO,2012,TRICICLO,8
HUANUCO,2012,MOTOKAR,314
HUANUCO,2012,MOTO,241
HUANUCO,2012,OTROS,58
HUANUCO,2013,AUTO,857
HUANUCO,2013,CAMIONETA,676
HUANUCO,2013,MICROBUS,3
HUANUCO,2013,OMNIBUS,13
HUANUCO,2013,CAMIÓN,31
HUANUCO,2013,TRAYLER,11
HUANUCO,2013,VOLQUETE,2
HUANUCO,2013,BICICLETA,3
HUANUCO,2013,FURGÓN,7
HUANUCO,2013,TRICICLO,0
HUANUCO,2013,MOTOKAR,504
HUANUCO,2013,MOTO,456
HUANUCO,2013,OTROS,67
HUANUCO,2014,AUTO,2200
HUANUCO,2014,CAMIONETA,1250
HUANUCO,2014,MICROBUS,890
HUANUCO,2014,OMNIBUS,152
HUANUCO,2014,CAMIÓN,197
HUANUCO,2014,TRAYLER,23
HUANUCO,2014,VOLQUETE,11
HUANUCO,2014,BICICLETA,8
HUANUCO,2014,FURGÓN,4
HUANUCO,2014,TRICICLO,1
HUANUCO,2014,MOTOKAR,949
HUANUCO,2014,MOTO,884
HUANUCO,2014,OTROS,47
HUANUCO,2015,AUTOMOVIL,1874
HUANUCO,2015,STATION WAGON,799
HUANUCO,2015,CAMIONETA PICKUP,176
HUANUCO,2015,CAMIONETA RURAL,484
HUANUCO,2015,CAMIONETA PANEL,49
HUANUCO,2015,OMNIBUS,112
HUANUCO,2015,CAMION,153
HUANUCO,2015,REMOLCADOR,13
HUANUCO,2015,REMOLQUE Y SEMIREMOLQUE,17
HUANUCO,2015,VEHÍCULO NO IDENTIFICADO,5
HUANUCO,2015,MOTO,364
HUANUCO,2015,MOTOKAR,524
HUANUCO,2015,TRICICLO,0
HUANUCO,2015,FURGONETA,0
HUANUCO,2015,BICICLETA,0
HUANUCO,2015,VEHÍCULO IDENTIFICADO,1
HUANUCO,2015,OTRO,10
HUANUCO,2016,AUTOMOVIL,1587
HUANUCO,2016,STATION WAGON,740
HUANUCO,2016,CAMIONETA PICKUP,155
HUANUCO,2016,CAMIONETA RURAL,339
HUANUCO,2016,CAMIONETA PANEL,148
HUANUCO,2016,OMNIBUS,130
HUANUCO,2016,CAMION,152
HUANUCO,2016,REMOLCADOR,52
HUANUCO,2016,REMOLQUE Y SEMIREMOLQUE,5
HUANUCO,2016,VEHÍCULO NO IDENTIFICADO,5
HUANUCO,2016,MOTO,228
HUANUCO,2016,MOTOKAR,412
HUANUCO,2016,TRICICLO,0
HUANUCO,2016,FURGONETA,0
HUANUCO,2016,BICICLETA,0
HUANUCO,2016,VEHÍCULO IDENTIFICADO,2
HUANUCO,2016,OTRO,6
HUANUCO,2017,AUTOMOVIL,1176
HUANUCO,2017,STATION WAGON,494
HUANUCO,2017,CAMIONETA PICKUP,252
HUANUCO,2017,CAMIONETA RURAL,194
HUANUCO,2017,CAMIONETA PANEL,61
HUANUCO,2017,OMNIBUS,38
HUANUCO,2017,CAMION,114
HUANUCO,2017,REMOLCADOR,26
HUANUCO,2017,REMOLQUE Y SEMIREMOLQUE,15
HUANUCO,2017,VEHÍCULO NO IDENTIFICADO,7
HUANUCO,2017,MOTO,496
HUANUCO,2017,MOTOKAR,357
HUANUCO,2017,TRICICLO,2
HUANUCO,2017,FURGONETA,8
HUANUCO,2017,BICICLETA,5
HUANUCO,2017,VEHÍCULO IDENTIFICADO,8
HUANUCO,2017,OTRO,19
HUANUCO,2018,AUTOMOVIL,425
HUANUCO,2018,STATION WAGON,89
HUANUCO,2018,CAMIONETA PICKUP,35
HUANUCO,2018,CAMIONETA RURAL,44
HUANUCO,2018,CAMIONETA PANEL,15
HUANUCO,2018,OMNIBUS,32
HUANUCO,2018,CAMION,66
HUANUCO,2018,REMOLCADOR,1
HUANUCO,2018,REMOLQUE Y SEMIREMOLQUE,10
HUANUCO,2018,VEHÍCULO NO IDENTIFICADO,5
HUANUCO,2018,OTROS,25
HUANUCO,2018,MOTO,253
HUANUCO,2018,MOTOKAR,161
HUANUCO,2018,TRICICLO,2
HUANUCO,2018,FURGONETA,17
HUANUCO,2018,BICICLETA,3
HUANUCO,2018,VEHÍCULO IDENTIFICADO,0
HUANUCO,2018,OTROS,26
HUANUCO,2019,AUTOMOVIL,487
HUANUCO,2019,STATION WAGON,100
HUANUCO,2019,CAMIONETA PICKUP,36
HUANUCO,2019,CAMIONETA RURAL,33
HUANUCO,2019,CAMIONETA PANEL,2
HUANUCO,2019,OMNIBUS,21
HUANUCO,2019,CAMION,64
HUANUCO,2019,REMOLCADOR,15
HUANUCO,2019,REMOLQUE Y SEMIREMOLQUE,12
HUANUCO,2019,VEHÍCULO NO IDENTIFICADO,12
HUANUCO,2019,OTROS,52
HUANUCO,2019,MOTO,443
HUANUCO,2019,MOTOKAR,264
HUANUCO,2019,TRICICLO,8
HUANUCO,2019,FURGONETA,5
HUANUCO,2019,BICICLETA,4
HUANUCO,2019,VEHÍCULO IDENTIFICADO,2
HUANUCO,2019,OTROS,59
HUANUCO,2020,AUTOMOVIL,262
HUANUCO,2020,STATION WAGON,34
HUANUCO,2020,CAMIONETA PICKUP,52
HUANUCO,2020,CAMIONETA RURAL,28
HUANUCO,2020,CAMIONETA PANEL,4
HUANUCO,2020,OMNIBUS,13
HUANUCO,2020,CAMION,40
HUANUCO,2020,REMOLCADOR,10
HUANUCO,2020,REMOLQUE Y SEMIREMOLQUE,9
HUANUCO,2020,VEHÍCULO NO IDENTIFICADO,2
HUANUCO,2020,OTROS,26
HUANUCO,2020,MOTO,398
HUANUCO,2020,MOTOKAR,253
HUANUCO,2020,TRICICLO,1
HUANUCO,2020,FURGONETA,6
HUANUCO,2020,BICICLETA,5
HUANUCO,2020,VEHÍCULO IDENTIFICADO,6
HUANUCO,2020,OTROS,10
HUANUCO,2021,AUTOMOVIL,399
HUANUCO,2021,STATION WAGON,63
HUANUCO,2021,CAMIONETA PICKUP,65
HUANUCO,2021,CAMIONETA RURAL,44
HUANUCO,2021,CAMIONETA PANEL,8
HUANUCO,2021,OMNIBUS,7
HUANUCO,2021,CAMION,69
HUANUCO,2021,REMOLCADOR,16
HUANUCO,2021,REMOLQUE Y SEMIREMOLQUE,26
HUANUCO,2021,VEHÍCULO NO IDENTIFICADO,1
HUANUCO,2021,OTROS,35
HUANUCO,2021,MOTO,553
HUANUCO,2021,MOTOKAR,410
HUANUCO,2021,TRICICLO,1
HUANUCO,2021,FURGONETA,14
HUANUCO,2021,BICICLETA,11
HUANUCO,2021,VEHÍCULO IDENTIFICADO,1
HUANUCO,2021,OTROS,45
HUANUCO,2022,AUTOMOVIL,496
HUANUCO,2022,STATION WAGON,42
HUANUCO,2022,CAMIONETA PICKUP,71
HUANUCO,2022,CAMIONETA RURAL,64
HUANUCO,2022,CAMIONETA PANEL,11
HUANUCO,2022,OMNIBUS,22
HUANUCO,2022,CAMION,70
HUANUCO,2022,REMOLCADOR,25
HUANUCO,2022,REMOLQUE Y SEMIREMOLQUE,22
HUANUCO,2022,VEHÍCULO NO IDENTIFICADO,5
HUANUCO,2022,OTROS,53
HUANUCO,2022,MOTO,485
HUANUCO,2022,MOTOKAR,337
HUANUCO,2022,TRICICLO,5
HUANUCO,2022,FURGONETA,14
HUANUCO,2022,BICICLETA,5
HUANUCO,2022,VEHÍCULO IDENTIFICADO,6
HUANUCO,2022,OTROS,76
HUANUCO,2023,AUTOMOVIL,495
HUANUCO,2023,STATION WAGON,78
HUANUCO,2023,CAMIONETA PICKUP,101
HUANUCO,2023,CAMIONETA RURAL,29
HUANUCO,2023,CAMIONETA PANEL,13
HUANUCO,2023,OMNIBUS,11
HUANUCO,2023,CAMION,53
HUANUCO,2023,REMOLCADOR,11
HUANUCO,2023,REMOLQUE Y SEMIREMOLQUE,17
HUANUCO,2023,VEHÍCULO NO IDENTIFICADO,2
HUANUCO,2023,OTROS,30
HUANUCO,2023,MOTO,616
HUANUCO,2023,MOTOKAR,323
HUANUCO,2023,TRICICLO,4
HUANUCO,2023,FURGONETA,13
HUANUCO,2023,BICICLETA,7
HUANUCO,2023,VEHÍCULO IDENTIFICADO,1
HUANUCO,2023,OTROS,133
HUANUCO,2024,AUTOMOVIL,396
HUANUCO,2024,STATION WAGON,68
HUANUCO,2024,CAMIONETA PICKUP,100
HUANUCO,2024,CAMIONETA RURAL,47
HUANUCO,2024,CAMIONETA PANEL,12
HUANUCO,2024,OMNIBUS,7
HUANUCO,2024,CAMION,53
HUANUCO,2024,REMOLCADOR,14
HUANUCO,2024,REMOLQUE Y SEMIREMOLQUE,7
HUANUCO,2024,VEHÍCULO NO IDENTIFICADO,2
HUANUCO,2024,OTROS,99
HUANUCO,2024,MOTO,461
HUANUCO,2024,MOTOKAR,250
HUANUCO,2024,TRICICLO,2
HUANUCO,2024,FURGONETA,11
HUANUCO,2024,BICICLETA,2
HUANUCO,2024,VEHÍCULO IDENTIFICADO,4
HUANUCO,2024,OTROS,64
ICA,2008,AUTO,924
ICA,2008,CAMIONETA,340
ICA,2008,MICROBUS,28
ICA,2008,OMNIBUS,85
ICA,2008,CAMIÓN,135
ICA,2008,TRAYLER,37
ICA,2008,VOLQUETE,12
ICA,2008,BICICLETA,45
ICA,2008,FURGÓN,0
ICA,2008,TRICICLO,18
ICA,2008,MOTOKAR,427
ICA,2008,MOTO,90
ICA,2008,OTROS,48
ICA,2009,AUTO,908
ICA,2009,CAMIONETA,304
ICA,2009,MICROBUS,25
ICA,2009,OMNIBUS,47
ICA,2009,CAMIÓN,136
ICA,2009,TRAYLER,25
ICA,2009,VOLQUETE,12
ICA,2009,BICICLETA,26
ICA,2009,FURGÓN,6
ICA,2009,TRICICLO,6
ICA,2009,MOTOKAR,532
ICA,2009,MOTO,187
ICA,2009,OTROS,68
ICA,2010,AUTO,983
ICA,2010,CAMIONETA,313
ICA,2010,MICROBUS,13
ICA,2010,OMNIBUS,56
ICA,2010,CAMIÓN,124
ICA,2010,TRAYLER,39
ICA,2010,VOLQUETE,17
ICA,2010,BICICLETA,24
ICA,2010,FURGÓN,9
ICA,2010,TRICICLO,14
ICA,2010,MOTOKAR,508
ICA,2010,MOTO,244
ICA,2010,OTROS,70
ICA,2011,AUTO,1044
ICA,2011,CAMIONETA,283
ICA,2011,MICROBUS,6
ICA,2011,OMNIBUS,63
ICA,2011,CAMIÓN,75
ICA,2011,TRAYLER,16
ICA,2011,VOLQUETE,6
ICA,2011,BICICLETA,5
ICA,2011,FURGÓN,3
ICA,2011,TRICICLO,7
ICA,2011,MOTOKAR,459
ICA,2011,MOTO,200
ICA,2011,OTROS,72
ICA,2012,AUTO,954
ICA,2012,CAMIONETA,346
ICA,2012,MICROBUS,20
ICA,2012,OMNIBUS,58
ICA,2012,CAMIÓN,126
ICA,2012,TRAYLER,27
ICA,2012,VOLQUETE,10
ICA,2012,BICICLETA,13
ICA,2012,FURGÓN,3
ICA,2012,TRICICLO,11
ICA,2012,MOTOKAR,369
ICA,2012,MOTO,240
ICA,2012,OTROS,239
ICA,2013,AUTO,1110
ICA,2013,CAMIONETA,365
ICA,2013,MICROBUS,19
ICA,2013,OMNIBUS,72
ICA,2013,CAMIÓN,102
ICA,2013,TRAYLER,29
ICA,2013,VOLQUETE,9
ICA,2013,BICICLETA,12
ICA,2013,FURGÓN,8
ICA,2013,TRICICLO,13
ICA,2013,MOTOKAR,548
ICA,2013,MOTO,367
ICA,2013,OTROS,119
ICA,2014,AUTO,1020
ICA,2014,CAMIONETA,352
ICA,2014,MICROBUS,42
ICA,2014,OMNIBUS,54
ICA,2014,CAMIÓN,91
ICA,2014,TRAYLER,35
ICA,2014,VOLQUETE,13
ICA,2014,BICICLETA,9
ICA,2014,FURGÓN,5
ICA,2014,TRICICLO,13
ICA,2014,MOTOKAR,471
ICA,2014,MOTO,228
ICA,2014,OTROS,61
ICA,2015,AUTOMOVIL,756
ICA,2015,STATION WAGON,108
ICA,2015,CAMIONETA PICKUP,118
ICA,2015,CAMIONETA RURAL,128
ICA,2015,CAMIONETA PANEL,7
ICA,2015,OMNIBUS,55
ICA,2015,CAMION,85
ICA,2015,REMOLCADOR,30
ICA,2015,REMOLQUE Y SEMIREMOLQUE,8
ICA,2015,VEHÍCULO NO IDENTIFICADO,12
ICA,2015,MOTO,279
ICA,2015,MOTOKAR,251
ICA,2015,TRICICLO,6
ICA,2015,FURGONETA,3
ICA,2015,BICICLETA,10
ICA,2015,VEHÍCULO IDENTIFICADO,2
ICA,2015,OTRO,67
ICA,2016,AUTOMOVIL,587
ICA,2016,STATION WAGON,49
ICA,2016,CAMIONETA PICKUP,129
ICA,2016,CAMIONETA RURAL,86
ICA,2016,CAMIONETA PANEL,8
ICA,2016,OMNIBUS,56
ICA,2016,CAMION,49
ICA,2016,REMOLCADOR,40
ICA,2016,REMOLQUE Y SEMIREMOLQUE,42
ICA,2016,VEHÍCULO NO IDENTIFICADO,24
ICA,2016,MOTO,237
ICA,2016,MOTOKAR,108
ICA,2016,TRICICLO,5
ICA,2016,FURGONETA,0
ICA,2016,BICICLETA,21
ICA,2016,VEHÍCULO IDENTIFICADO,5
ICA,2016,OTRO,89
ICA,2017,AUTOMOVIL,637
ICA,2017,STATION WAGON,69
ICA,2017,CAMIONETA PICKUP,191
ICA,2017,CAMIONETA RURAL,72
ICA,2017,CAMIONETA PANEL,11
ICA,2017,OMNIBUS,63
ICA,2017,CAMION,75
ICA,2017,REMOLCADOR,42
ICA,2017,REMOLQUE Y SEMIREMOLQUE,41
ICA,2017,VEHÍCULO NO IDENTIFICADO,33
ICA,2017,MOTO,276
ICA,2017,MOTOKAR,95
ICA,2017,TRICICLO,5
ICA,2017,FURGONETA,0
ICA,2017,BICICLETA,18
ICA,2017,VEHÍCULO IDENTIFICADO,5
ICA,2017,OTRO,71
ICA,2018,AUTOMOVIL,699
ICA,2018,STATION WAGON,61
ICA,2018,CAMIONETA PICKUP,131
ICA,2018,CAMIONETA RURAL,69
ICA,2018,CAMIONETA PANEL,28
ICA,2018,OMNIBUS,53
ICA,2018,CAMION,107
ICA,2018,REMOLCADOR,40
ICA,2018,REMOLQUE Y SEMIREMOLQUE,35
ICA,2018,VEHÍCULO NO IDENTIFICADO,8
ICA,2018,OTROS,129
ICA,2018,MOTO,259
ICA,2018,MOTOKAR,129
ICA,2018,TRICICLO,4
ICA,2018,FURGONETA,2
ICA,2018,BICICLETA,10
ICA,2018,VEHÍCULO IDENTIFICADO,3
ICA,2018,OTROS,97
ICA,2019,AUTOMOVIL,1001
ICA,2019,STATION WAGON,57
ICA,2019,CAMIONETA PICKUP,175
ICA,2019,CAMIONETA RURAL,67
ICA,2019,CAMIONETA PANEL,30
ICA,2019,OMNIBUS,57
ICA,2019,CAMION,87
ICA,2019,REMOLCADOR,41
ICA,2019,REMOLQUE Y SEMIREMOLQUE,43
ICA,2019,VEHÍCULO NO IDENTIFICADO,11
ICA,2019,OTROS,177
ICA,2019,MOTO,316
ICA,2019,MOTOKAR,177
ICA,2019,TRICICLO,7
ICA,2019,FURGONETA,0
ICA,2019,BICICLETA,17
ICA,2019,VEHÍCULO IDENTIFICADO,21
ICA,2019,OTROS,277
ICA,2020,AUTOMOVIL,617
ICA,2020,STATION WAGON,33
ICA,2020,CAMIONETA PICKUP,87
ICA,2020,CAMIONETA RURAL,51
ICA,2020,CAMIONETA PANEL,4
ICA,2020,OMNIBUS,17
ICA,2020,CAMION,70
ICA,2020,REMOLCADOR,21
ICA,2020,REMOLQUE Y SEMIREMOLQUE,19
ICA,2020,VEHÍCULO NO IDENTIFICADO,9
ICA,2020,OTROS,71
ICA,2020,MOTO,237
ICA,2020,MOTOKAR,27
ICA,2020,TRICICLO,8
ICA,2020,FURGONETA,0
ICA,2020,BICICLETA,9
ICA,2020,VEHÍCULO IDENTIFICADO,14
ICA,2020,OTROS,187
ICA,2021,AUTOMOVIL,915
ICA,2021,STATION WAGON,54
ICA,2021,CAMIONETA PICKUP,119
ICA,2021,CAMIONETA RURAL,76
ICA,2021,CAMIONETA PANEL,7
ICA,2021,OMNIBUS,31
ICA,2021,CAMION,91
ICA,2021,REMOLCADOR,26
ICA,2021,REMOLQUE Y SEMIREMOLQUE,29
ICA,2021,VEHÍCULO NO IDENTIFICADO,16
ICA,2021,OTROS,212
ICA,2021,MOTO,393
ICA,2021,MOTOKAR,52
ICA,2021,TRICICLO,8
ICA,2021,FURGONETA,0
ICA,2021,BICICLETA,10
ICA,2021,VEHÍCULO IDENTIFICADO,7
ICA,2021,OTROS,286
ICA,2022,AUTOMOVIL,1224
ICA,2022,STATION WAGON,115
ICA,2022,CAMIONETA PICKUP,188
ICA,2022,CAMIONETA RURAL,159
ICA,2022,CAMIONETA PANEL,9
ICA,2022,OMNIBUS,28
ICA,2022,CAMION,120
ICA,2022,REMOLCADOR,39
ICA,2022,REMOLQUE Y SEMIREMOLQUE,13
ICA,2022,VEHÍCULO NO IDENTIFICADO,22
ICA,2022,OTROS,205
ICA,2022,MOTO,502
ICA,2022,MOTOKAR,126
ICA,2022,TRICICLO,6
ICA,2022,FURGONETA,0
ICA,2022,BICICLETA,9
ICA,2022,VEHÍCULO IDENTIFICADO,4
ICA,2022,OTROS,285
ICA,2023,AUTOMOVIL,1277
ICA,2023,STATION WAGON,248
ICA,2023,CAMIONETA PICKUP,303
ICA,2023,CAMIONETA RURAL,122
ICA,2023,CAMIONETA PANEL,7
ICA,2023,OMNIBUS,36
ICA,2023,CAMION,71
ICA,2023,REMOLCADOR,31
ICA,2023,REMOLQUE Y SEMIREMOLQUE,21
ICA,2023,VEHÍCULO NO IDENTIFICADO,40
ICA,2023,OTROS,127
ICA,2023,MOTO,499
ICA,2023,MOTOKAR,177
ICA,2023,TRICICLO,6
ICA,2023,FURGONETA,0
ICA,2023,BICICLETA,19
ICA,2023,VEHÍCULO IDENTIFICADO,0
ICA,2023,OTROS,258
ICA,2024,AUTOMOVIL,1626
ICA,2024,STATION WAGON,65
ICA,2024,CAMIONETA PICKUP,225
ICA,2024,CAMIONETA RURAL,107
ICA,2024,CAMIONETA PANEL,11
ICA,2024,OMNIBUS,54
ICA,2024,CAMION,78
ICA,2024,REMOLCADOR,32
ICA,2024,REMOLQUE Y SEMIREMOLQUE,15
ICA,2024,VEHÍCULO NO IDENTIFICADO,7
ICA,2024,OTROS,171
ICA,2024,MOTO,578
ICA,2024,MOTOKAR,148
ICA,2024,TRICICLO,11
ICA,2024,FURGONETA,1
ICA,2024,BICICLETA,16
ICA,2024,VEHÍCULO IDENTIFICADO,3
ICA,2024,OTROS,303
JUNIN,2008,AUTO,722
JUNIN,2008,CAMIONETA,387
JUNIN,2008,MICROBUS,195
JUNIN,2008,OMNIBUS,99
JUNIN,2008,CAMIÓN,185
JUNIN,2008,TRAYLER,33
JUNIN,2008,VOLQUETE,19
JUNIN,2008,BICICLETA,63
JUNIN,2008,FURGÓN,3
JUNIN,2008,TRICICLO,21
JUNIN,2008,MOTOKAR,197
JUNIN,2008,MOTO,66
JUNIN,2008,OTROS,386
JUNIN,2009,AUTO,804
JUNIN,2009,CAMIONETA,421
JUNIN,2009,MICROBUS,111
JUNIN,2009,OMNIBUS,92
JUNIN,2009,CAMIÓN,141
JUNIN,2009,TRAYLER,17
JUNIN,2009,VOLQUETE,12
JUNIN,2009,BICICLETA,72
JUNIN,2009,FURGÓN,1
JUNIN,2009,TRICICLO,56
JUNIN,2009,MOTOKAR,175
JUNIN,2009,MOTO,104
JUNIN,2009,OTROS,285
JUNIN,2010,AUTO,1246
JUNIN,2010,CAMIONETA,357
