departamento,anio,sexo,grupo_etario,heridos
LIMA,2023,FEMENINO,DE 0 A 5 AÑOS,120
LIMA,2023,FEMENINO,DE 6 A 11 AÑOS,214
LIMA,2023,FEMENINO,DE 12 A 17 AÑOS,702
LIMA,2023,FEMENINO,DE 18 A 29 AÑOS,3407
LIMA,2023,FEMENINO,DE 30 A 59 AÑOS,4210
LIMA,2023,FEMENINO,DE 60 A MÁS AÑOS,821
LIMA,2024,MASCULINO,DE 0 A 5 AÑOS,235
LIMA,2024,MASCULINO,DE 6 A 11 AÑOS,543
LIMA,2024,MASCULINO,DE 12 A 17 AÑOS,855
LIMA,2024,MASCULINO,DE 18 A 29 AÑOS,5363
LIMA,2024,MASCULINO,DE 30 A 59 AÑOS,6468
LIMA,2024,MASCULINO,DE 60 A MÁS AÑOS,1124
LIMA,2024,FEMENINO,DE 0 A 5 AÑOS,169
LIMA,2024,FEMENINO,DE 6 A 11 AÑOS,197
LIMA,2024,FEMENINO,DE 12 A 17 AÑOS,584
LIMA,2024,FEMENINO,DE 18 A 29 AÑOS,2870
LIMA,2024,FEMENINO,DE 30 A 59 AÑOS,4011
LIMA,2024,FEMENINO,DE 60 A MÁS AÑOS,842
LORETO,2008,MASCULINO,MENOR DE 18 AÑOS,170
LORETO,2008,MASCULINO,MAYOR DE 18 AÑOS,544
LORETO,2008,FEMENINO,MENOR DE 18 AÑOS,80
LORETO,2008,FEMENINO,MAYOR DE 18 AÑOS,242
LORETO,2009,MASCULINO,MENOR DE 18 AÑOS,215
LORETO,2009,MASCULINO,MAYOR DE 18 AÑOS,589
LORETO,2009,FEMENINO,MENOR DE 18 AÑOS,55
LORETO,2009,FEMENINO,MAYOR DE 18 AÑOS,360
LORETO,2010,MASCULINO,DE 0 A 5 AÑOS,18
LORETO,2010,MASCULINO,DE 6 A 12 AÑOS,27
LORETO,2010,MASCULINO,DE 13 A 18 AÑOS,114
LORETO,2010,MASCULINO,DE 19 A 25 AÑOS,391
LORETO,2010,MASCULINO,DE 26 A 60 AÑOS,280
LORETO,2010,MASCULINO,DE 60 A MÁS AÑOS,25
LORETO,2010,FEMENINO,DE 0 A 5 AÑOS,2
LORETO,2010,FEMENINO,DE 6 A 12 AÑOS,9
LORETO,2010,FEMENINO,DE 13 A 18 AÑOS,72
LORETO,2010,FEMENINO,DE 19 A 25 AÑOS,161
LORETO,2010,FEMENINO,DE 26 A 60 AÑOS,108
LORETO,2010,FEMENINO,DE 60 A MÁS AÑOS,5
LORETO,2011,MASCULINO,DE 0 A 5 AÑOS,10
LORETO,2011,MASCULINO,DE 6 A 12 AÑOS,25
LORETO,2011,MASCULINO,DE 13 A 18 AÑOS,79
LORETO,2011,MASCULINO,DE 19 A 25 AÑOS,254
LORETO,2011,MASCULINO,DE 26 A 60 AÑOS,285
LORETO,2011,MASCULINO,DE 60 A MÁS AÑOS,11
LORETO,2011,FEMENINO,DE 0 A 5 AÑOS,5
LORETO,2011,FEMENINO,DE 6 A 12 AÑOS,11
LORETO,2011,FEMENINO,DE 13 A 18 AÑOS,71
LORETO,2011,FEMENINO,DE 19 A 25 AÑOS,146
LORETO,2011,FEMENINO,DE 26 A 60 AÑOS,146
LORETO,2011,FEMENINO,DE 60 A MÁS AÑOS,8
LORETO,2012,MASCULINO,DE 0 A 5 AÑOS,7
LORETO,2012,MASCULINO,DE 6 A 12 AÑOS,22
LORETO,2012,MASCULINO,DE 13 A 18 AÑOS,27
LORETO,2012,MASCULINO,DE 19 A 25 AÑOS,137
LORETO,2012,MASCULINO,DE 26 A 60 AÑOS,163
LORETO,2012,MASCULINO,DE 60 A MÁS AÑOS,11
LORETO,2012,FEMENINO,DE 0 A 5 AÑOS,4
LORETO,2012,FEMENINO,DE 6 A 12 AÑOS,3
LORETO,2012,FEMENINO,DE 13 A 18 AÑOS,12
LORETO,2012,FEMENINO,DE 19 A 25 AÑOS,65
LORETO,2012,FEMENINO,DE 26 A 60 AÑOS,58
LORETO,2012,FEMENINO,DE 60 A MÁS AÑOS,3
LORETO,2013,MASCULINO,DE 0 A 5 AÑOS,13
LORETO,2013,MASCULINO,DE 6 A 12 AÑOS,3
LORETO,2013,MASCULINO,DE 13 A 18 AÑOS,19
LORETO,2013,MASCULINO,DE 19 A 25 AÑOS,61
LORETO,2013,MASCULINO,DE 26 A 60 AÑOS,82
LORETO,2013,MASCULINO,DE 60 A MÁS AÑOS,15
LORETO,2013,FEMENINO,DE 0 A 5 AÑOS,2
LORETO,2013,FEMENINO,DE 6 A 12 AÑOS,1
LORETO,2013,FEMENINO,DE 13 A 18 AÑOS,1
LORETO,2013,FEMENINO,DE 19 A 25 AÑOS,30
LORETO,2013,FEMENINO,DE 26 A 60 AÑOS,15
LORETO,2013,FEMENINO,DE 60 A MÁS AÑOS,2
LORETO,2014,MASCULINO,DE 0 A 5 AÑOS,5
LORETO,2014,MASCULINO,DE 6 A 12 AÑOS,3
LORETO,2014,MASCULINO,DE 13 A 18 AÑOS,25
LORETO,2014,MASCULINO,DE 19 A 25 AÑOS,112
LORETO,2014,MASCULINO,DE 26 A 60 AÑOS,97
LORETO,2014,MASCULINO,DE 60 A MÁS AÑOS,3
LORETO,2014,FEMENINO,DE 0 A 5 AÑOS,3
LORETO,2014,FEMENINO,DE 6 A 12 AÑOS,5
LORETO,2014,FEMENINO,DE 13 A 18 AÑOS,6
LORETO,2014,FEMENINO,DE 19 A 25 AÑOS,33
LORETO,2014,FEMENINO,DE 26 A 60 AÑOS,23
LORETO,2014,FEMENINO,DE 60 A MÁS AÑOS,0
LORETO,2015,MASCULINO,DE 0 A 5 AÑOS,2
LORETO,2015,MASCULINO,DE 6 A 12 AÑOS,2
LORETO,2015,MASCULINO,DE 13 A 18 AÑOS,24
LORETO,2015,MASCULINO,DE 19 A 25 AÑOS,151
LORETO,2015,MASCULINO,DE 26 A 60 AÑOS,127
LORETO,2015,MASCULINO,DE 60 A MÁS AÑOS,6
LORETO,2015,FEMENINO,DE 0 A 5 AÑOS,4
LORETO,2015,FEMENINO,DE 6 A 12 AÑOS,5
LORETO,2015,FEMENINO,DE 13 A 18 AÑOS,9
LORETO,2015,FEMENINO,DE 19 A 25 AÑOS,38
LORETO,2015,FEMENINO,DE 26 A 60 AÑOS,63
LORETO,2015,FEMENINO,DE 60 A MÁS AÑOS,3
LORETO,2016,MASCULINO,DE 0 A 5 AÑOS,17
LORETO,2016,MASCULINO,DE 6 A 12 AÑOS,4
LORETO,2016,MASCULINO,DE 13 A 18 AÑOS,16
LORETO,2016,MASCULINO,DE 19 A 25 AÑOS,118
LORETO,2016,MASCULINO,DE 26 A 60 AÑOS,169
LORETO,2016,MASCULINO,DE 60 A MÁS AÑOS,7
LORETO,2016,FEMENINO,DE 0 A 5 AÑOS,6
LORETO,2016,FEMENINO,DE 6 A 12 AÑOS,6
LORETO,2016,FEMENINO,DE 13 A 18 AÑOS,1
LORETO,2016,FEMENINO,DE 19 A 25 AÑOS,53
LORETO,2016,FEMENINO,DE 26 A 60 AÑOS,26
LORETO,2016,FEMENINO,DE 60 A MÁS AÑOS,2
LORETO,2017,MASCULINO,DE 0 A 5 AÑOS,1
LORETO,2017,MASCULINO,DE 6 A 12 AÑOS,5
LORETO,2017,MASCULINO,DE 13 A 18 AÑOS,12
LORETO,2017,MASCULINO,DE 19 A 25 AÑOS,157
LORETO,2017,MASCULINO,DE 26 A 60 AÑOS,131
LORETO,2017,MASCULINO,DE 60 A MÁS AÑOS,4
LORETO,2017,FEMENINO,DE 0 A 5 AÑOS,0
LORETO,2017,FEMENINO,DE 6 A 12 AÑOS,1
LORETO,2017,FEMENINO,DE 13 A 18 AÑOS,8
LORETO,2017,FEMENINO,DE 19 A 25 AÑOS,27
LORETO,2017,FEMENINO,DE 26 A 60 AÑOS,22
LORETO,2017,FEMENINO,DE 60 A MÁS AÑOS,4
LORETO,2018,MASCULINO,DE 0 A 5 AÑOS,5
LORETO,2018,MASCULINO,DE 6 A 11 AÑOS,0
LORETO,2018,MASCULINO,DE 12 A 17 AÑOS,11
LORETO,2018,MASCULINO,DE 18 A 29 AÑOS,128
LORETO,2018,MASCULINO,DE 30 A 59 AÑOS,66
LORETO,2018,MASCULINO,DE 60 A MÁS AÑOS,11
LORETO,2018,FEMENINO,DE 0 A 5 AÑOS,0
LORETO,2018,FEMENINO,DE 6 A 11 AÑOS,0
LORETO,2018,FEMENINO,DE 12 A 17 AÑOS,4
LORETO,2018,FEMENINO,DE 18 A 29 AÑOS,39
LORETO,2018,FEMENINO,DE 30 A 59 AÑOS,9
LORETO,2018,FEMENINO,DE 60 A MÁS AÑOS,9
LORETO,2019,MASCULINO,DE 0 A 5 AÑOS,6
LORETO,2019,MASCULINO,DE 6 A 11 AÑOS,8
LORETO,2019,MASCULINO,DE 12 A 17 AÑOS,14
LORETO,2019,MASCULINO,DE 18 A 29 AÑOS,92
LORETO,2019,MASCULINO,DE 30 A 59 AÑOS,140
LORETO,2019,MASCULINO,DE 60 A MÁS AÑOS,9
LORETO,2019,FEMENINO,DE 0 A 5 AÑOS,4
LORETO,2019,FEMENINO,DE 6 A 11 AÑOS,2
LORETO,2019,FEMENINO,DE 12 A 17 AÑOS,10
LORETO,2019,FEMENINO,DE 18 A 29 AÑOS,36
LORETO,2019,FEMENINO,DE 30 A 59 AÑOS,32
LORETO,2019,FEMENINO,DE 60 A MÁS AÑOS,3
LORETO,2020,MASCULINO,DE 0 A 5 AÑOS,3
LORETO,2020,MASCULINO,DE 6 A 11 AÑOS,3
LORETO,2020,MASCULINO,DE 12 A 17 AÑOS,17
LORETO,2020,MASCULINO,DE 18 A 29 AÑOS,92
LORETO,2020,MASCULINO,DE 30 A 59 AÑOS,80
LORETO,2020,MASCULINO,DE 60 A MÁS AÑOS,11
LORETO,2020,FEMENINO,DE 0 A 5 AÑOS,3
LORETO,2020,FEMENINO,DE 6 A 11 AÑOS,4
LORETO,2020,FEMENINO,DE 12 A 17 AÑOS,9
LORETO,2020,FEMENINO,DE 18 A 29 AÑOS,20
LORETO,2020,FEMENINO,DE 30 A 59 AÑOS,23
LORETO,2020,FEMENINO,DE 60 A MÁS AÑOS,3
LORETO,2021,MASCULINO,DE 0 A 5 AÑOS,3
LORETO,2021,MASCULINO,DE 6 A 11 AÑOS,3
LORETO,2021,MASCULINO,DE 12 A 17 AÑOS,10
LORETO,2021,MASCULINO,DE 18 A 29 AÑOS,67
LORETO,2021,MASCULINO,DE 30 A 59 AÑOS,51
LORETO,2021,MASCULINO,DE 60 A MÁS AÑOS,7
LORETO,2021,FEMENINO,DE 0 A 5 AÑOS,0
LORETO,2021,FEMENINO,DE 6 A 11 AÑOS,1
LORETO,2021,FEMENINO,DE 12 A 17 AÑOS,2
LORETO,2021,FEMENINO,DE 18 A 29 AÑOS,13
LORETO,2021,FEMENINO,DE 30 A 59 AÑOS,19
LORETO,2021,FEMENINO,DE 60 A MÁS AÑOS,1
LORETO,2022,MASCULINO,DE 0 A 5 AÑOS,1
LORETO,2022,MASCULINO,DE 6 A 11 AÑOS,1
LORETO,2022,MASCULINO,DE 12 A 17 AÑOS,2
LORETO,2022,MASCULINO,DE 18 A 29 AÑOS,44
LORETO,2022,MASCULINO,DE 30 A 59 AÑOS,73
LORETO,2022,MASCULINO,DE 60 A MÁS AÑOS,9
LORETO,2022,FEMENINO,DE 0 A 5 AÑOS,5
LORETO,2022,FEMENINO,DE 6 A 11 AÑOS,4
LORETO,2022,FEMENINO,DE 12 A 17 AÑOS,11
LORETO,2022,FEMENINO,DE 18 A 29 AÑOS,20
LORETO,2022,FEMENINO,DE 30 A 59 AÑOS,13
LORETO,2022,FEMENINO,DE 60 A MÁS AÑOS,0
LORETO,2023,MASCULINO,DE 0 A 5 AÑOS,3
LORETO,2023,MASCULINO,DE 6 A 11 AÑOS,2
LORETO,2023,MASCULINO,DE 12 A 17 AÑOS,10
LORETO,2023,MASCULINO,DE 18 A 29 AÑOS,72
LORETO,2023,MASCULINO,DE 30 A 59 AÑOS,105
LORETO,2023,MASCULINO,DE 60 A MÁS AÑOS,8
LORETO,2023,FEMENINO,DE 0 A 5 AÑOS,2
LORETO,2023,FEMENINO,DE 6 A 11 AÑOS,4
LORETO,2023,FEMENINO,DE 12 A 17 AÑOS,8
LORETO,2023,FEMENINO,DE 18 A 29 AÑOS,33
LORETO,2023,FEMENINO,DE 30 A 59 AÑOS,21
LORETO,2023,FEMENINO,DE 60 A MÁS AÑOS,10
LORETO,2024,MASCULINO,DE 0 A 5 AÑOS,5
LORETO,2024,MASCULINO,DE 6 A 11 AÑOS,3
LORETO,2024,MASCULINO,DE 12 A 17 AÑOS,21
LORETO,2024,MASCULINO,DE 18 A 29 AÑOS,99
LORETO,2024,MASCULINO,DE 30 A 59 AÑOS,107
LORETO,2024,MASCULINO,DE 60 A MÁS AÑOS,13
LORETO,2024,FEMENINO,DE 0 A 5 AÑOS,5
LORETO,2024,FEMENINO,DE 6 A 11 AÑOS,1
LORETO,2024,FEMENINO,DE 12 A 17 AÑOS,9
LORETO,2024,FEMENINO,DE 18 A 29 AÑOS,32
LORETO,2024,FEMENINO,DE 30 A 59 AÑOS,19
LORETO,2024,FEMENINO,DE 60 A MÁS AÑOS,4
MADRE DE DIOS,2008,MASCULINO,MENOR DE 18 AÑOS,13
MADRE DE DIOS,2008,MASCULINO,MAYOR DE 18 AÑOS,55
MADRE DE DIOS,2008,FEMENINO,MENOR DE 18 AÑOS,8
MADRE DE DIOS,2008,FEMENINO,MAYOR DE 18 AÑOS,25
MADRE DE DIOS,2009,MASCULINO,MENOR DE 18 AÑOS,9
MADRE DE DIOS,2009,MASCULINO,MAYOR DE 18 AÑOS,47
MADRE DE DIOS,2009,FEMENINO,MENOR DE 18 AÑOS,14
MADRE DE DIOS,2009,FEMENINO,MAYOR DE 18 AÑOS,20
MADRE DE DIOS,2010,MASCULINO,DE 0 A 5 AÑOS,0
MADRE DE DIOS,2010,MASCULINO,DE 6 A 12 AÑOS,0
MADRE DE DIOS,2010,MASCULINO,DE 13 A 18 AÑOS,0
MADRE DE DIOS,2010,MASCULINO,DE 19 A 25 AÑOS,15
MADRE DE DIOS,2010,MASCULINO,DE 26 A 60 AÑOS,4
MADRE DE DIOS,2010,MASCULINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2010,FEMENINO,DE 0 A 5 AÑOS,0
MADRE DE DIOS,2010,FEMENINO,DE 6 A 12 AÑOS,2
MADRE DE DIOS,2010,FEMENINO,DE 13 A 18 AÑOS,1
MADRE DE DIOS,2010,FEMENINO,DE 19 A 25 AÑOS,6
MADRE DE DIOS,2010,FEMENINO,DE 26 A 60 AÑOS,4
MADRE DE DIOS,2010,FEMENINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2011,MASCULINO,DE 0 A 5 AÑOS,3
MADRE DE DIOS,2011,MASCULINO,DE 6 A 12 AÑOS,1
MADRE DE DIOS,2011,MASCULINO,DE 13 A 18 AÑOS,6
MADRE DE DIOS,2011,MASCULINO,DE 19 A 25 AÑOS,29
MADRE DE DIOS,2011,MASCULINO,DE 26 A 60 AÑOS,35
MADRE DE DIOS,2011,MASCULINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2011,FEMENINO,DE 0 A 5 AÑOS,0
MADRE DE DIOS,2011,FEMENINO,DE 6 A 12 AÑOS,0
MADRE DE DIOS,2011,FEMENINO,DE 13 A 18 AÑOS,2
MADRE DE DIOS,2011,FEMENINO,DE 19 A 25 AÑOS,8
MADRE DE DIOS,2011,FEMENINO,DE 26 A 60 AÑOS,3
MADRE DE DIOS,2011,FEMENINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2012,MASCULINO,DE 0 A 5 AÑOS,0
MADRE DE DIOS,2012,MASCULINO,DE 6 A 12 AÑOS,0
MADRE DE DIOS,2012,MASCULINO,DE 13 A 18 AÑOS,1
MADRE DE DIOS,2012,MASCULINO,DE 19 A 25 AÑOS,86
MADRE DE DIOS,2012,MASCULINO,DE 26 A 60 AÑOS,14
MADRE DE DIOS,2012,MASCULINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2012,FEMENINO,DE 0 A 5 AÑOS,0
MADRE DE DIOS,2012,FEMENINO,DE 6 A 12 AÑOS,1
MADRE DE DIOS,2012,FEMENINO,DE 13 A 18 AÑOS,3
MADRE DE DIOS,2012,FEMENINO,DE 19 A 25 AÑOS,6
MADRE DE DIOS,2012,FEMENINO,DE 26 A 60 AÑOS,3
MADRE DE DIOS,2012,FEMENINO,DE 60 A MÁS AÑOS,1
MADRE DE DIOS,2013,MASCULINO,DE 0 A 5 AÑOS,1
MADRE DE DIOS,2013,MASCULINO,DE 6 A 12 AÑOS,12
MADRE DE DIOS,2013,MASCULINO,DE 13 A 18 AÑOS,42
MADRE DE DIOS,2013,MASCULINO,DE 19 A 25 AÑOS,108
MADRE DE DIOS,2013,MASCULINO,DE 26 A 60 AÑOS,95
MADRE DE DIOS,2013,MASCULINO,DE 60 A MÁS AÑOS,7
MADRE DE DIOS,2013,FEMENINO,DE 0 A 5 AÑOS,2
MADRE DE DIOS,2013,FEMENINO,DE 6 A 12 AÑOS,14
MADRE DE DIOS,2013,FEMENINO,DE 13 A 18 AÑOS,31
MADRE DE DIOS,2013,FEMENINO,DE 19 A 25 AÑOS,32
MADRE DE DIOS,2013,FEMENINO,DE 26 A 60 AÑOS,26
MADRE DE DIOS,2013,FEMENINO,DE 60 A MÁS AÑOS,6
MADRE DE DIOS,2014,MASCULINO,DE 0 A 5 AÑOS,4
MADRE DE DIOS,2014,MASCULINO,DE 6 A 12 AÑOS,12
MADRE DE DIOS,2014,MASCULINO,DE 13 A 18 AÑOS,31
MADRE DE DIOS,2014,MASCULINO,DE 19 A 25 AÑOS,119
MADRE DE DIOS,2014,MASCULINO,DE 26 A 60 AÑOS,159
MADRE DE DIOS,2014,MASCULINO,DE 60 A MÁS AÑOS,7
MADRE DE DIOS,2014,FEMENINO,DE 0 A 5 AÑOS,12
MADRE DE DIOS,2014,FEMENINO,DE 6 A 12 AÑOS,4
MADRE DE DIOS,2014,FEMENINO,DE 13 A 18 AÑOS,21
MADRE DE DIOS,2014,FEMENINO,DE 19 A 25 AÑOS,66
MADRE DE DIOS,2014,FEMENINO,DE 26 A 60 AÑOS,34
MADRE DE DIOS,2014,FEMENINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2015,MASCULINO,DE 0 A 5 AÑOS,4
MADRE DE DIOS,2015,MASCULINO,DE 6 A 12 AÑOS,10
MADRE DE DIOS,2015,MASCULINO,DE 13 A 18 AÑOS,14
MADRE DE DIOS,2015,MASCULINO,DE 19 A 25 AÑOS,111
MADRE DE DIOS,2015,MASCULINO,DE 26 A 60 AÑOS,122
MADRE DE DIOS,2015,MASCULINO,DE 60 A MÁS AÑOS,22
MADRE DE DIOS,2015,FEMENINO,DE 0 A 5 AÑOS,0
MADRE DE DIOS,2015,FEMENINO,DE 6 A 12 AÑOS,2
MADRE DE DIOS,2015,FEMENINO,DE 13 A 18 AÑOS,14
MADRE DE DIOS,2015,FEMENINO,DE 19 A 25 AÑOS,77
MADRE DE DIOS,2015,FEMENINO,DE 26 A 60 AÑOS,78
MADRE DE DIOS,2015,FEMENINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2016,MASCULINO,DE 0 A 5 AÑOS,9
MADRE DE DIOS,2016,MASCULINO,DE 6 A 12 AÑOS,29
MADRE DE DIOS,2016,MASCULINO,DE 13 A 18 AÑOS,28
MADRE DE DIOS,2016,MASCULINO,DE 19 A 25 AÑOS,157
MADRE DE DIOS,2016,MASCULINO,DE 26 A 60 AÑOS,207
MADRE DE DIOS,2016,MASCULINO,DE 60 A MÁS AÑOS,8
MADRE DE DIOS,2016,FEMENINO,DE 0 A 5 AÑOS,5
MADRE DE DIOS,2016,FEMENINO,DE 6 A 12 AÑOS,13
MADRE DE DIOS,2016,FEMENINO,DE 13 A 18 AÑOS,41
MADRE DE DIOS,2016,FEMENINO,DE 19 A 25 AÑOS,77
MADRE DE DIOS,2016,FEMENINO,DE 26 A 60 AÑOS,82
MADRE DE DIOS,2016,FEMENINO,DE 60 A MÁS AÑOS,8
MADRE DE DIOS,2017,MASCULINO,DE 0 A 5 AÑOS,29
MADRE DE DIOS,2017,MASCULINO,DE 6 A 12 AÑOS,15
MADRE DE DIOS,2017,MASCULINO,DE 13 A 18 AÑOS,52
MADRE DE DIOS,2017,MASCULINO,DE 19 A 25 AÑOS,141
MADRE DE DIOS,2017,MASCULINO,DE 26 A 60 AÑOS,214
MADRE DE DIOS,2017,MASCULINO,DE 60 A MÁS AÑOS,76
MADRE DE DIOS,2017,FEMENINO,DE 0 A 5 AÑOS,25
MADRE DE DIOS,2017,FEMENINO,DE 6 A 12 AÑOS,32
MADRE DE DIOS,2017,FEMENINO,DE 13 A 18 AÑOS,20
MADRE DE DIOS,2017,FEMENINO,DE 19 A 25 AÑOS,65
MADRE DE DIOS,2017,FEMENINO,DE 26 A 60 AÑOS,68
MADRE DE DIOS,2017,FEMENINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2018,MASCULINO,DE 0 A 5 AÑOS,7
MADRE DE DIOS,2018,MASCULINO,DE 6 A 11 AÑOS,6
MADRE DE DIOS,2018,MASCULINO,DE 12 A 17 AÑOS,18
MADRE DE DIOS,2018,MASCULINO,DE 18 A 29 AÑOS,221
MADRE DE DIOS,2018,MASCULINO,DE 30 A 59 AÑOS,174
MADRE DE DIOS,2018,MASCULINO,DE 60 A MÁS AÑOS,2
MADRE DE DIOS,2018,FEMENINO,DE 0 A 5 AÑOS,3
MADRE DE DIOS,2018,FEMENINO,DE 6 A 11 AÑOS,1
MADRE DE DIOS,2018,FEMENINO,DE 12 A 17 AÑOS,23
MADRE DE DIOS,2018,FEMENINO,DE 18 A 29 AÑOS,54
MADRE DE DIOS,2018,FEMENINO,DE 30 A 59 AÑOS,28
MADRE DE DIOS,2018,FEMENINO,DE 60 A MÁS AÑOS,2
MADRE DE DIOS,2019,MASCULINO,DE 0 A 5 AÑOS,13
MADRE DE DIOS,2019,MASCULINO,DE 6 A 11 AÑOS,1
MADRE DE DIOS,2019,MASCULINO,DE 12 A 17 AÑOS,56
MADRE DE DIOS,2019,MASCULINO,DE 18 A 29 AÑOS,232
MADRE DE DIOS,2019,MASCULINO,DE 30 A 59 AÑOS,82
MADRE DE DIOS,2019,MASCULINO,DE 60 A MÁS AÑOS,3
MADRE DE DIOS,2019,FEMENINO,DE 0 A 5 AÑOS,8
MADRE DE DIOS,2019,FEMENINO,DE 6 A 11 AÑOS,2
MADRE DE DIOS,2019,FEMENINO,DE 12 A 17 AÑOS,10
MADRE DE DIOS,2019,FEMENINO,DE 18 A 29 AÑOS,65
MADRE DE DIOS,2019,FEMENINO,DE 30 A 59 AÑOS,10
MADRE DE DIOS,2019,FEMENINO,DE 60 A MÁS AÑOS,1
MADRE DE DIOS,2020,MASCULINO,DE 0 A 5 AÑOS,7
MADRE DE DIOS,2020,MASCULINO,DE 6 A 11 AÑOS,4
MADRE DE DIOS,2020,MASCULINO,DE 12 A 17 AÑOS,115
MADRE DE DIOS,2020,MASCULINO,DE 18 A 29 AÑOS,206
MADRE DE DIOS,2020,MASCULINO,DE 30 A 59 AÑOS,103
MADRE DE DIOS,2020,MASCULINO,DE 60 A MÁS AÑOS,7
MADRE DE DIOS,2020,FEMENINO,DE 0 A 5 AÑOS,4
MADRE DE DIOS,2020,FEMENINO,DE 6 A 11 AÑOS,2
MADRE DE DIOS,2020,FEMENINO,DE 12 A 17 AÑOS,1
MADRE DE DIOS,2020,FEMENINO,DE 18 A 29 AÑOS,44
MADRE DE DIOS,2020,FEMENINO,DE 30 A 59 AÑOS,12
MADRE DE DIOS,2020,FEMENINO,DE 60 A MÁS AÑOS,0
MADRE DE DIOS,2021,MASCULINO,DE 0 A 5 AÑOS,9
MADRE DE DIOS,2021,MASCULINO,DE 6 A 11 AÑOS,8
MADRE DE DIOS,2021,MASCULINO,DE 12 A 17 AÑOS,16
MADRE DE DIOS,2021,MASCULINO,DE 18 A 29 AÑOS,244
MADRE DE DIOS,2021,MASCULINO,DE 30 A 59 AÑOS,189
MADRE DE DIOS,2021,MASCULINO,DE 60 A MÁS AÑOS,26
MADRE DE DIOS,2021,FEMENINO,DE 0 A 5 AÑOS,7
MADRE DE DIOS,2021,FEMENINO,DE 6 A 11 AÑOS,3
MADRE DE DIOS,2021,FEMENINO,DE 12 A 17 AÑOS,8
MADRE DE DIOS,2021,FEMENINO,DE 18 A 29 AÑOS,82
MADRE DE DIOS,2021,FEMENINO,DE 30 A 59 AÑOS,60
MADRE DE DIOS,2021,FEMENINO,DE 60 A MÁS AÑOS,3
MADRE DE DIOS,2022,MASCULINO,DE 0 A 5 AÑOS,5
MADRE DE DIOS,2022,MASCULINO,DE 6 A 11 AÑOS,8
MADRE DE DIOS,2022,MASCULINO,DE 12 A 17 AÑOS,38
MADRE DE DIOS,2022,MASCULINO,DE 18 A 29 AÑOS,176
MADRE DE DIOS,2022,MASCULINO,DE 30 A 59 AÑOS,181
MADRE DE DIOS,2022,MASCULINO,DE 60 A MÁS AÑOS,31
MADRE DE DIOS,2022,FEMENINO,DE 0 A 5 AÑOS,1
MADRE DE DIOS,2022,FEMENINO,DE 6 A 11 AÑOS,3
MADRE DE DIOS,2022,FEMENINO,DE 12 A 17 AÑOS,37
MADRE DE DIOS,2022,FEMENINO,DE 18 A 29 AÑOS,58
MADRE DE DIOS,2022,FEMENINO,DE 30 A 59 AÑOS,58
MADRE DE DIOS,2022,FEMENINO,DE 60 A MÁS AÑOS,4
MADRE DE DIOS,2023,MASCULINO,DE 0 A 5 AÑOS,3
MADRE DE DIOS,2023,MASCULINO,DE 6 A 11 AÑOS,4
MADRE DE DIOS,2023,MASCULINO,DE 12 A 17 AÑOS,34
MADRE DE DIOS,2023,MASCULINO,DE 18 A 29 AÑOS,85
MADRE DE DIOS,2023,MASCULINO,DE 30 A 59 AÑOS,76
MADRE DE DIOS,2023,MASCULINO,DE 60 A MÁS AÑOS,10
MADRE DE DIOS,2023,FEMENINO,DE 0 A 5 AÑOS,5
MADRE DE DIOS,2023,FEMENINO,DE 6 A 11 AÑOS,7
MADRE DE DIOS,2023,FEMENINO,DE 12 A 17 AÑOS,6
MADRE DE DIOS,2023,FEMENINO,DE 18 A 29 AÑOS,25
MADRE DE DIOS,2023,FEMENINO,DE 30 A 59 AÑOS,28
MADRE DE DIOS,2023,FEMENINO,DE 60 A MÁS AÑOS,2
MADRE DE DIOS,2024,MASCULINO,DE 0 A 5 AÑOS,3
MADRE DE DIOS,2024,MASCULINO,DE 6 A 11 AÑOS,0
MADRE DE DIOS,2024,MASCULINO,DE 12 A 17 AÑOS,74
MADRE DE DIOS,2024,MASCULINO,DE 18 A 29 AÑOS,86
MADRE DE DIOS,2024,MASCULINO,DE 30 A 59 AÑOS,63
MADRE DE DIOS,2024,MASCULINO,DE 60 A MÁS AÑOS,4
MADRE DE DIOS,2024,FEMENINO,DE 0 A 5 AÑOS,3
MADRE DE DIOS,2024,FEMENINO,DE 6 A 11 AÑOS,0
MADRE DE DIOS,2024,FEMENINO,DE 12 A 17 AÑOS,2
MADRE DE DIOS,2024,FEMENINO,DE 18 A 29 AÑOS,70
MADRE DE DIOS,2024,FEMENINO,DE 30 A 59 AÑOS,21
MADRE DE DIOS,2024,FEMENINO,DE 60 A MÁS AÑOS,3
MOQUEGUA,2008,MASCULINO,MENOR DE 18 AÑOS,35
MOQUEGUA,2008,MASCULINO,MAYOR DE 18 AÑOS,207
MOQUEGUA,2008,FEMENINO,MENOR DE 18 AÑOS,28
MOQUEGUA,2008,FEMENINO,MAYOR DE 18 AÑOS,73
