departamento,anio,atributo,conductores
ANCASH,2023,LICENCIA MILITAR,27
ANCASH,2023,SIN LICENCIA,560
ANCASH,2023,LICENCIA DE VEHÍCULO MENOR,17
ANCASH,2023,LICENCIA EXTRANJERA,483
ANCASH,2024,ENTRE 12 Y 17 AÑOS,13
ANCASH,2024,ENTRE 18 A 29 AÑOS,711
ANCASH,2024,ENTRE 30 Y 59 AÑOS,1431
ANCASH,2024,ENTRE 60 AÑOS A MÁS,147
ANCASH,2024,ENTRE 12 Y 17 AÑOS,0
ANCASH,2024,ENTRE 18 A 29 AÑOS,39
ANCASH,2024,ENTRE 30 Y 59 AÑOS,74
ANCASH,2024,ENTRE 60 AÑOS A MÁS,2
ANCASH,2024,LICENCIA PROFESIONAL,1045
ANCASH,2024,LICENCIA PARTICULAR,876
ANCASH,2024,LICENCIA MILITAR,18
ANCASH,2024,SIN LICENCIA,297
ANCASH,2024,LICENCIA DE VEHÍCULO MENOR,14
ANCASH,2024,LICENCIA EXTRANJERA,230
APURIMAC,2008,MASCULINO MENOR DE 18 AÑOS,28
APURIMAC,2008,MASCULINO MAYOR DE 18 AÑOS,395
APURIMAC,2008,FEMENINO MENOR DE 18 AÑOS,0
APURIMAC,2008,FEMENINO MAYOR DE 18 AÑOS,0
APURIMAC,2008,LICENCIA PROFESIONAL,301
APURIMAC,2008,LICENCIA PARTICULAR,64
APURIMAC,2008,LICENCIA MILITAR,18
APURIMAC,2008,SIN LICENCIA,39
APURIMAC,2008,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),1
APURIMAC,2009,MASCULINO MENOR DE 18 AÑOS,6
APURIMAC,2009,MASCULINO MAYOR DE 18 AÑOS,149
APURIMAC,2009,FEMENINO MENOR DE 18 AÑOS,5
APURIMAC,2009,FEMENINO MAYOR DE 18 AÑOS,3
APURIMAC,2009,LICENCIA PROFESIONAL,82
APURIMAC,2009,LICENCIA PARTICULAR,50
APURIMAC,2009,LICENCIA MILITAR,4
APURIMAC,2009,SIN LICENCIA,26
APURIMAC,2009,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),1
APURIMAC,2010,MASCULINO MENOR DE 18 AÑOS,45
APURIMAC,2010,MASCULINO ENTRE 19 A 25 AÑOS,47
APURIMAC,2010,MASCULINO ENTRE 26 Y 60 AÑOS,33
APURIMAC,2010,MASCULINO ENTRE 60 AÑOS A MÁS,2
APURIMAC,2010,FEMENINO MENOR DE 18 AÑOS,0
APURIMAC,2010,FEMENINO ENTRE 19 A 25 AÑOS,1
APURIMAC,2010,FEMENINO ENTRE 26 A 60 AÑOS,0
APURIMAC,2010,FEMENINO ENTRE 60 AÑOS A MÁS,0
APURIMAC,2010,LICENCIA PROFESIONAL,99
APURIMAC,2010,LICENCIA PARTICULAR,19
APURIMAC,2010,LICENCIA MILITAR,0
APURIMAC,2010,SIN LICENCIA,9
APURIMAC,2010,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),1
APURIMAC,2011,MASCULINO MENOR DE 18 AÑOS,27
APURIMAC,2011,MASCULINO ENTRE 19 A 25 AÑOS,58
APURIMAC,2011,MASCULINO ENTRE 26 Y 60 AÑOS,93
APURIMAC,2011,MASCULINO ENTRE 60 AÑOS A MÁS,28
APURIMAC,2011,FEMENINO MENOR DE 18 AÑOS,0
APURIMAC,2011,FEMENINO ENTRE 19 A 25 AÑOS,2
APURIMAC,2011,FEMENINO ENTRE 26 A 60 AÑOS,0
APURIMAC,2011,FEMENINO ENTRE 60 AÑOS A MÁS,0
APURIMAC,2011,LICENCIA PROFESIONAL,134
APURIMAC,2011,LICENCIA PARTICULAR,44
APURIMAC,2011,LICENCIA MILITAR,3
APURIMAC,2011,SIN LICENCIA,19
APURIMAC,2011,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),8
APURIMAC,2012,MASCULINO MENOR DE 18 AÑOS,50
APURIMAC,2012,MASCULINO ENTRE 19 A 25 AÑOS,231
APURIMAC,2012,MASCULINO ENTRE 26 Y 60 AÑOS,319
APURIMAC,2012,MASCULINO ENTRE 60 AÑOS A MÁS,19
APURIMAC,2012,FEMENINO MENOR DE 18 AÑOS,0
APURIMAC,2012,FEMENINO ENTRE 19 A 25 AÑOS,4
APURIMAC,2012,FEMENINO ENTRE 26 A 60 AÑOS,19
APURIMAC,2012,FEMENINO ENTRE 60 AÑOS A MÁS,12
APURIMAC,2012,LICENCIA PROFESIONAL,356
APURIMAC,2012,LICENCIA PARTICULAR,193
APURIMAC,2012,LICENCIA MILITAR,13
APURIMAC,2012,SIN LICENCIA,91
APURIMAC,2012,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),1
APURIMAC,2013,MASCULINO MENOR DE 18 AÑOS,87
APURIMAC,2013,MASCULINO ENTRE 19 A 25 AÑOS,241
APURIMAC,2013,MASCULINO ENTRE 26 Y 60 AÑOS,213
APURIMAC,2013,MASCULINO ENTRE 60 AÑOS A MÁS,11
APURIMAC,2013,FEMENINO MENOR DE 18 AÑOS,0
APURIMAC,2013,FEMENINO ENTRE 19 A 25 AÑOS,3
APURIMAC,2013,FEMENINO ENTRE 26 A 60 AÑOS,1
APURIMAC,2013,FEMENINO ENTRE 60 AÑOS A MÁS,2
APURIMAC,2013,LICENCIA PROFESIONAL,309
APURIMAC,2013,LICENCIA PARTICULAR,139
APURIMAC,2013,LICENCIA MILITAR,17
APURIMAC,2013,SIN LICENCIA,89
APURIMAC,2013,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),4
APURIMAC,2014,MASCULINO MENOR DE 18 AÑOS,6
APURIMAC,2014,MASCULINO ENTRE 19 A 25 AÑOS,284
APURIMAC,2014,MASCULINO ENTRE 26 Y 60 AÑOS,351
APURIMAC,2014,MASCULINO ENTRE 60 AÑOS A MÁS,78
APURIMAC,2014,FEMENINO MENOR DE 18 AÑOS,1
APURIMAC,2014,FEMENINO ENTRE 19 A 25 AÑOS,10
APURIMAC,2014,FEMENINO ENTRE 26 A 60 AÑOS,30
APURIMAC,2014,FEMENINO ENTRE 60 AÑOS A MÁS,4
APURIMAC,2014,LICENCIA PROFESIONAL,386
APURIMAC,2014,LICENCIA PARTICULAR,219
APURIMAC,2014,LICENCIA MILITAR,6
APURIMAC,2014,SIN LICENCIA,114
APURIMAC,2014,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),39
APURIMAC,2015,MASCULINO MENOR DE 18 AÑOS,14
APURIMAC,2015,MASCULINO ENTRE 19 A 25 AÑOS,135
APURIMAC,2015,MASCULINO ENTRE 26 Y 60 AÑOS,313
APURIMAC,2015,MASCULINO ENTRE 60 AÑOS A MÁS,41
APURIMAC,2015,FEMENINO MENOR DE 18 AÑOS,8
APURIMAC,2015,FEMENINO ENTRE 19 A 25 AÑOS,18
APURIMAC,2015,FEMENINO ENTRE 26 A 60 AÑOS,35
APURIMAC,2015,FEMENINO ENTRE 60 AÑOS A MÁS,2
APURIMAC,2015,SE DESCONOCE POR FUGA,5
APURIMAC,2015,LICENCIA PROFESIONAL,214
APURIMAC,2015,LICENCIA PARTICULAR,118
APURIMAC,2015,LICENCIA MILITAR,4
APURIMAC,2015,SIN LICENCIA,165
APURIMAC,2015,LICENCIA DE VEHÍCULO MENOR,32
APURIMAC,2015,LICENCIA EXTRANJERA,5
APURIMAC,2015,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),33
APURIMAC,2016,MASCULINO MENOR DE 18 AÑOS,8
APURIMAC,2016,MASCULINO ENTRE 19 A 25 AÑOS,112
APURIMAC,2016,MASCULINO ENTRE 26 Y 60 AÑOS,235
APURIMAC,2016,MASCULINO ENTRE 60 AÑOS A MÁS,24
APURIMAC,2016,FEMENINO MENOR DE 18 AÑOS,0
APURIMAC,2016,FEMENINO ENTRE 19 A 25 AÑOS,6
APURIMAC,2016,FEMENINO ENTRE 26 A 60 AÑOS,18
APURIMAC,2016,FEMENINO ENTRE 60 AÑOS A MÁS,2
APURIMAC,2016,SE DESCONOCE POR FUGA,1
APURIMAC,2016,LICENCIA PROFESIONAL,132
APURIMAC,2016,LICENCIA PARTICULAR,111
APURIMAC,2016,LICENCIA MILITAR,7
APURIMAC,2016,SIN LICENCIA,64
APURIMAC,2016,LICENCIA DE VEHÍCULO MENOR,34
APURIMAC,2016,LICENCIA EXTRANJERA,3
APURIMAC,2016,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),55
APURIMAC,2017,MASCULINO MENOR ENTRE 13 Y 18 AÑOS,14
APURIMAC,2017,MASCULINO ENTRE 19 A 25 AÑOS,103
APURIMAC,2017,MASCULINO ENTRE 26 Y 60 AÑOS,310
APURIMAC,2017,MASCULINO ENTRE 60 AÑOS A MÁS,24
APURIMAC,2017,FEMENINO MENOR ENTRE 13 Y 18 AÑOS,2
APURIMAC,2017,FEMENINO ENTRE 19 A 25 AÑOS,14
APURIMAC,2017,FEMENINO ENTRE 26 A 60 AÑOS,16
APURIMAC,2017,FEMENINO ENTRE 60 AÑOS A MÁS,1
APURIMAC,2017,SE DESCONOCE POR FUGA,32
APURIMAC,2017,LICENCIA PROFESIONAL,178
APURIMAC,2017,LICENCIA PARTICULAR,118
APURIMAC,2017,LICENCIA MILITAR,2
APURIMAC,2017,SIN LICENCIA,35
APURIMAC,2017,LICENCIA DE VEHÍCULO MENOR,64
APURIMAC,2017,LICENCIA EXTRANJERA,2
APURIMAC,2017,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),117
APURIMAC,2018,ENTRE 12 Y 17 AÑOS,14
APURIMAC,2018,ENTRE 18 A 29 AÑOS,411
APURIMAC,2018,ENTRE 30 Y 59 AÑOS,572
APURIMAC,2018,ENTRE 60 AÑOS A MÁS,16
APURIMAC,2018,ENTRE 12 Y 17 AÑOS,0
APURIMAC,2018,ENTRE 18 A 29 AÑOS,14
APURIMAC,2018,ENTRE 30 Y 59 AÑOS,8
APURIMAC,2018,ENTRE 60 AÑOS A MÁS,0
APURIMAC,2018,LICENCIA PROFESIONAL,432
APURIMAC,2018,LICENCIA PARTICULAR,308
APURIMAC,2018,LICENCIA MILITAR,5
APURIMAC,2018,SIN LICENCIA,191
APURIMAC,2018,LICENCIA DE VEHÍCULO MENOR,100
APURIMAC,2018,LICENCIA EXTRANJERA,2
APURIMAC,2019,ENTRE 12 Y 17 AÑOS,10
APURIMAC,2019,ENTRE 18 A 29 AÑOS,366
APURIMAC,2019,ENTRE 30 Y 59 AÑOS,539
APURIMAC,2019,ENTRE 60 AÑOS A MÁS,20
APURIMAC,2019,ENTRE 12 Y 17 AÑOS,3
APURIMAC,2019,ENTRE 18 A 29 AÑOS,6
APURIMAC,2019,ENTRE 30 Y 59 AÑOS,10
APURIMAC,2019,ENTRE 60 AÑOS A MÁS,1
APURIMAC,2019,LICENCIA PROFESIONAL,468
APURIMAC,2019,LICENCIA PARTICULAR,256
APURIMAC,2019,LICENCIA MILITAR,3
APURIMAC,2019,SIN LICENCIA,177
APURIMAC,2019,LICENCIA DE VEHÍCULO MENOR,57
APURIMAC,2019,LICENCIA EXTRANJERA,4
APURIMAC,2020,ENTRE 12 Y 17 AÑOS,6
APURIMAC,2020,ENTRE 18 A 29 AÑOS,307
APURIMAC,2020,ENTRE 30 Y 59 AÑOS,401
APURIMAC,2020,ENTRE 60 AÑOS A MÁS,30
APURIMAC,2020,ENTRE 12 Y 17 AÑOS,0
APURIMAC,2020,ENTRE 18 A 29 AÑOS,9
APURIMAC,2020,ENTRE 30 Y 59 AÑOS,5
APURIMAC,2020,ENTRE 60 AÑOS A MÁS,1
APURIMAC,2020,LICENCIA PROFESIONAL,343
APURIMAC,2020,LICENCIA PARTICULAR,235
APURIMAC,2020,LICENCIA MILITAR,6
APURIMAC,2020,SIN LICENCIA,123
APURIMAC,2020,LICENCIA DE VEHÍCULO MENOR,59
APURIMAC,2020,LICENCIA EXTRANJERA,3
APURIMAC,2021,ENTRE 12 Y 17 AÑOS,10
APURIMAC,2021,ENTRE 18 A 29 AÑOS,488
APURIMAC,2021,ENTRE 30 Y 59 AÑOS,612
APURIMAC,2021,ENTRE 60 AÑOS A MÁS,39
APURIMAC,2021,ENTRE 12 Y 17 AÑOS,1
APURIMAC,2021,ENTRE 18 A 29 AÑOS,15
APURIMAC,2021,ENTRE 30 Y 59 AÑOS,13
APURIMAC,2021,ENTRE 60 AÑOS A MÁS,1
APURIMAC,2021,LICENCIA PROFESIONAL,682
APURIMAC,2021,LICENCIA PARTICULAR,287
APURIMAC,2021,LICENCIA MILITAR,5
APURIMAC,2021,SIN LICENCIA,136
APURIMAC,2021,LICENCIA DE VEHÍCULO MENOR,78
APURIMAC,2021,LICENCIA EXTRANJERA,1
APURIMAC,2022,ENTRE 12 Y 17 AÑOS,5
APURIMAC,2022,ENTRE 18 A 29 AÑOS,316
APURIMAC,2022,ENTRE 30 Y 59 AÑOS,629
APURIMAC,2022,ENTRE 60 AÑOS A MÁS,46
APURIMAC,2022,ENTRE 12 Y 17 AÑOS,1
APURIMAC,2022,ENTRE 18 A 29 AÑOS,15
APURIMAC,2022,ENTRE 30 Y 59 AÑOS,18
APURIMAC,2022,ENTRE 60 AÑOS A MÁS,3
APURIMAC,2022,LICENCIA PROFESIONAL,423
APURIMAC,2022,LICENCIA PARTICULAR,391
APURIMAC,2022,LICENCIA MILITAR,6
APURIMAC,2022,SIN LICENCIA,112
APURIMAC,2022,LICENCIA DE VEHÍCULO MENOR,106
APURIMAC,2022,LICENCIA EXTRANJERA,1
APURIMAC,2023,ENTRE 12 Y 17 AÑOS,13
APURIMAC,2023,ENTRE 18 A 29 AÑOS,251
APURIMAC,2023,ENTRE 30 Y 59 AÑOS,552
APURIMAC,2023,ENTRE 60 AÑOS A MÁS,51
APURIMAC,2023,ENTRE 12 Y 17 AÑOS,0
APURIMAC,2023,ENTRE 18 A 29 AÑOS,16
APURIMAC,2023,ENTRE 30 Y 59 AÑOS,24
APURIMAC,2023,ENTRE 60 AÑOS A MÁS,6
APURIMAC,2023,LICENCIA PROFESIONAL,308
APURIMAC,2023,LICENCIA PARTICULAR,362
APURIMAC,2023,LICENCIA MILITAR,17
APURIMAC,2023,SIN LICENCIA,83
APURIMAC,2023,LICENCIA DE VEHÍCULO MENOR,14
APURIMAC,2023,LICENCIA EXTRANJERA,131
APURIMAC,2024,ENTRE 12 Y 17 AÑOS,5
APURIMAC,2024,ENTRE 18 A 29 AÑOS,268
APURIMAC,2024,ENTRE 30 Y 59 AÑOS,497
APURIMAC,2024,ENTRE 60 AÑOS A MÁS,49
APURIMAC,2024,ENTRE 12 Y 17 AÑOS,0
APURIMAC,2024,ENTRE 18 A 29 AÑOS,4
APURIMAC,2024,ENTRE 30 Y 59 AÑOS,9
APURIMAC,2024,ENTRE 60 AÑOS A MÁS,0
APURIMAC,2024,LICENCIA PROFESIONAL,393
APURIMAC,2024,LICENCIA PARTICULAR,249
APURIMAC,2024,LICENCIA MILITAR,19
APURIMAC,2024,SIN LICENCIA,67
APURIMAC,2024,LICENCIA DE VEHÍCULO MENOR,12
APURIMAC,2024,LICENCIA EXTRANJERA,109
AREQUIPA,2008,MASCULINO MENOR DE 18 AÑOS,111
AREQUIPA,2008,MASCULINO MAYOR DE 18 AÑOS,7341
AREQUIPA,2008,FEMENINO MENOR DE 18 AÑOS,17
AREQUIPA,2008,FEMENINO MAYOR DE 18 AÑOS,330
AREQUIPA,2008,LICENCIA PROFESIONAL,4613
AREQUIPA,2008,LICENCIA PARTICULAR,1758
AREQUIPA,2008,LICENCIA MILITAR,53
AREQUIPA,2008,SIN LICENCIA,1115
AREQUIPA,2008,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),260
AREQUIPA,2009,MASCULINO MENOR DE 18 AÑOS,68
AREQUIPA,2009,MASCULINO MAYOR DE 18 AÑOS,6580
AREQUIPA,2009,FEMENINO MENOR DE 18 AÑOS,3
AREQUIPA,2009,FEMENINO MAYOR DE 18 AÑOS,301
AREQUIPA,2009,LICENCIA PROFESIONAL,4071
AREQUIPA,2009,LICENCIA PARTICULAR,1865
AREQUIPA,2009,LICENCIA MILITAR,46
AREQUIPA,2009,SIN LICENCIA,742
AREQUIPA,2009,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),228
AREQUIPA,2010,MASCULINO MENOR DE 18 AÑOS,41
AREQUIPA,2010,MASCULINO ENTRE 19 A 25 AÑOS,483
AREQUIPA,2010,MASCULINO ENTRE 26 Y 60 AÑOS,5444
AREQUIPA,2010,MASCULINO ENTRE 60 AÑOS A MÁS,47
AREQUIPA,2010,FEMENINO MENOR DE 18 AÑOS,11
AREQUIPA,2010,FEMENINO ENTRE 19 A 25 AÑOS,91
AREQUIPA,2010,FEMENINO ENTRE 26 A 60 AÑOS,194
AREQUIPA,2010,FEMENINO ENTRE 60 AÑOS A MÁS,2
AREQUIPA,2010,LICENCIA PROFESIONAL,3649
AREQUIPA,2010,LICENCIA PARTICULAR,2013
AREQUIPA,2010,LICENCIA MILITAR,37
AREQUIPA,2010,SIN LICENCIA,448
AREQUIPA,2010,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),166
AREQUIPA,2011,MASCULINO MENOR DE 18 AÑOS,235
AREQUIPA,2011,MASCULINO ENTRE 19 A 25 AÑOS,1917
AREQUIPA,2011,MASCULINO ENTRE 26 Y 60 AÑOS,4958
AREQUIPA,2011,MASCULINO ENTRE 60 AÑOS A MÁS,324
AREQUIPA,2011,FEMENINO MENOR DE 18 AÑOS,3
AREQUIPA,2011,FEMENINO ENTRE 19 A 25 AÑOS,99
AREQUIPA,2011,FEMENINO ENTRE 26 A 60 AÑOS,160
AREQUIPA,2011,FEMENINO ENTRE 60 AÑOS A MÁS,7
AREQUIPA,2011,LICENCIA PROFESIONAL,4550
AREQUIPA,2011,LICENCIA PARTICULAR,2333
AREQUIPA,2011,LICENCIA MILITAR,38
AREQUIPA,2011,SIN LICENCIA,649
AREQUIPA,2011,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),133
AREQUIPA,2012,MASCULINO MENOR DE 18 AÑOS,108
AREQUIPA,2012,MASCULINO ENTRE 19 A 25 AÑOS,1329
AREQUIPA,2012,MASCULINO ENTRE 26 Y 60 AÑOS,5693
AREQUIPA,2012,MASCULINO ENTRE 60 AÑOS A MÁS,399
AREQUIPA,2012,FEMENINO MENOR DE 18 AÑOS,7
AREQUIPA,2012,FEMENINO ENTRE 19 A 25 AÑOS,70
AREQUIPA,2012,FEMENINO ENTRE 26 A 60 AÑOS,248
AREQUIPA,2012,FEMENINO ENTRE 60 AÑOS A MÁS,11
AREQUIPA,2012,LICENCIA PROFESIONAL,5333
AREQUIPA,2012,LICENCIA PARTICULAR,1702
AREQUIPA,2012,LICENCIA MILITAR,31
AREQUIPA,2012,SIN LICENCIA,654
AREQUIPA,2012,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),145
AREQUIPA,2013,MASCULINO MENOR DE 18 AÑOS,103
AREQUIPA,2013,MASCULINO ENTRE 19 A 25 AÑOS,1740
AREQUIPA,2013,MASCULINO ENTRE 26 Y 60 AÑOS,6186
AREQUIPA,2013,MASCULINO ENTRE 60 AÑOS A MÁS,517
AREQUIPA,2013,FEMENINO MENOR DE 18 AÑOS,15
AREQUIPA,2013,FEMENINO ENTRE 19 A 25 AÑOS,78
AREQUIPA,2013,FEMENINO ENTRE 26 A 60 AÑOS,223
AREQUIPA,2013,FEMENINO ENTRE 60 AÑOS A MÁS,43
AREQUIPA,2013,LICENCIA PROFESIONAL,5580
AREQUIPA,2013,LICENCIA PARTICULAR,2122
AREQUIPA,2013,LICENCIA MILITAR,82
AREQUIPA,2013,SIN LICENCIA,655
AREQUIPA,2013,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),466
AREQUIPA,2014,MASCULINO MENOR DE 18 AÑOS,62
AREQUIPA,2014,MASCULINO ENTRE 19 A 25 AÑOS,1287
AREQUIPA,2014,MASCULINO ENTRE 26 Y 60 AÑOS,5944
AREQUIPA,2014,MASCULINO ENTRE 60 AÑOS A MÁS,417
AREQUIPA,2014,FEMENINO MENOR DE 18 AÑOS,5
AREQUIPA,2014,FEMENINO ENTRE 19 A 25 AÑOS,90
AREQUIPA,2014,FEMENINO ENTRE 26 A 60 AÑOS,254
AREQUIPA,2014,FEMENINO ENTRE 60 AÑOS A MÁS,21
AREQUIPA,2014,LICENCIA PROFESIONAL,5203
AREQUIPA,2014,LICENCIA PARTICULAR,1741
AREQUIPA,2014,LICENCIA MILITAR,19
AREQUIPA,2014,SIN LICENCIA,693
AREQUIPA,2014,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),424
AREQUIPA,2015,MASCULINO MENOR DE 18 AÑOS,52
AREQUIPA,2015,MASCULINO ENTRE 19 A 25 AÑOS,1324
AREQUIPA,2015,MASCULINO ENTRE 26 Y 60 AÑOS,4908
AREQUIPA,2015,MASCULINO ENTRE 60 AÑOS A MÁS,452
AREQUIPA,2015,FEMENINO MENOR DE 18 AÑOS,9
AREQUIPA,2015,FEMENINO ENTRE 19 A 25 AÑOS,131
AREQUIPA,2015,FEMENINO ENTRE 26 A 60 AÑOS,386
AREQUIPA,2015,FEMENINO ENTRE 60 AÑOS A MÁS,50
AREQUIPA,2015,SE DESCONOCE POR FUGA,257
AREQUIPA,2015,LICENCIA PROFESIONAL,4112
AREQUIPA,2015,LICENCIA PARTICULAR,2137
AREQUIPA,2015,LICENCIA MILITAR,46
AREQUIPA,2015,SIN LICENCIA,650
AREQUIPA,2015,LICENCIA DE VEHÍCULO MENOR,328
AREQUIPA,2015,LICENCIA EXTRANJERA,29
AREQUIPA,2015,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),267
AREQUIPA,2016,MASCULINO MENOR DE 18 AÑOS,32
AREQUIPA,2016,MASCULINO ENTRE 19 A 25 AÑOS,1302
AREQUIPA,2016,MASCULINO ENTRE 26 Y 60 AÑOS,5324
AREQUIPA,2016,MASCULINO ENTRE 60 AÑOS A MÁS,515
AREQUIPA,2016,FEMENINO MENOR DE 18 AÑOS,0
AREQUIPA,2016,FEMENINO ENTRE 19 A 25 AÑOS,139
AREQUIPA,2016,FEMENINO ENTRE 26 A 60 AÑOS,362
AREQUIPA,2016,FEMENINO ENTRE 60 AÑOS A MÁS,67
AREQUIPA,2016,SE DESCONOCE POR FUGA,228
AREQUIPA,2016,LICENCIA PROFESIONAL,4834
AREQUIPA,2016,LICENCIA PARTICULAR,1847
AREQUIPA,2016,LICENCIA MILITAR,31
AREQUIPA,2016,SIN LICENCIA,628
AREQUIPA,2016,LICENCIA DE VEHÍCULO MENOR,314
AREQUIPA,2016,LICENCIA EXTRANJERA,47
AREQUIPA,2016,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),268
AREQUIPA,2017,MASCULINO MENOR ENTRE 13 Y 18 AÑOS,21
AREQUIPA,2017,MASCULINO ENTRE 19 A 25 AÑOS,997
AREQUIPA,2017,MASCULINO ENTRE 26 Y 60 AÑOS,5537
AREQUIPA,2017,MASCULINO ENTRE 60 AÑOS A MÁS,481
AREQUIPA,2017,FEMENINO MENOR ENTRE 13 Y 18 AÑOS,2
AREQUIPA,2017,FEMENINO ENTRE 19 A 25 AÑOS,84
AREQUIPA,2017,FEMENINO ENTRE 26 A 60 AÑOS,305
AREQUIPA,2017,FEMENINO ENTRE 60 AÑOS A MÁS,67
AREQUIPA,2017,SE DESCONOCE POR FUGA,242
AREQUIPA,2017,LICENCIA PROFESIONAL,4425
AREQUIPA,2017,LICENCIA PARTICULAR,2324
AREQUIPA,2017,LICENCIA MILITAR,28
AREQUIPA,2017,SIN LICENCIA,414
AREQUIPA,2017,LICENCIA DE VEHÍCULO MENOR,370
AREQUIPA,2017,LICENCIA EXTRANJERA,28
AREQUIPA,2017,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),147
AREQUIPA,2018,ENTRE 12 Y 17 AÑOS,7
AREQUIPA,2018,ENTRE 18 A 29 AÑOS,1672
AREQUIPA,2018,ENTRE 30 Y 59 AÑOS,4601
AREQUIPA,2018,ENTRE 60 AÑOS A MÁS,557
AREQUIPA,2018,ENTRE 12 Y 17 AÑOS,1
AREQUIPA,2018,ENTRE 18 A 29 AÑOS,135
AREQUIPA,2018,ENTRE 30 Y 59 AÑOS,302
AREQUIPA,2018,ENTRE 60 AÑOS A MÁS,23
AREQUIPA,2018,LICENCIA PROFESIONAL,3684
AREQUIPA,2018,LICENCIA PARTICULAR,2789
AREQUIPA,2018,LICENCIA MILITAR,83
AREQUIPA,2018,SIN LICENCIA,328
AREQUIPA,2018,LICENCIA DE VEHÍCULO MENOR,432
AREQUIPA,2018,LICENCIA EXTRANJERA,36
AREQUIPA,2019,ENTRE 12 Y 17 AÑOS,6
AREQUIPA,2019,ENTRE 18 A 29 AÑOS,1959
AREQUIPA,2019,ENTRE 30 Y 59 AÑOS,4426
AREQUIPA,2019,ENTRE 60 AÑOS A MÁS,759
AREQUIPA,2019,ENTRE 12 Y 17 AÑOS,4
AREQUIPA,2019,ENTRE 18 A 29 AÑOS,133
AREQUIPA,2019,ENTRE 30 Y 59 AÑOS,336
AREQUIPA,2019,ENTRE 60 AÑOS A MÁS,17
AREQUIPA,2019,LICENCIA PROFESIONAL,4674
AREQUIPA,2019,LICENCIA PARTICULAR,2225
AREQUIPA,2019,LICENCIA MILITAR,73
AREQUIPA,2019,SIN LICENCIA,229
AREQUIPA,2019,LICENCIA DE VEHÍCULO MENOR,431
AREQUIPA,2019,LICENCIA EXTRANJERA,28
AREQUIPA,2020,ENTRE 12 Y 17 AÑOS,13
AREQUIPA,2020,ENTRE 18 A 29 AÑOS,1128
AREQUIPA,2020,ENTRE 30 Y 59 AÑOS,2673
AREQUIPA,2020,ENTRE 60 AÑOS A MÁS,203
AREQUIPA,2020,ENTRE 12 Y 17 AÑOS,2
AREQUIPA,2020,ENTRE 18 A 29 AÑOS,97
AREQUIPA,2020,ENTRE 30 Y 59 AÑOS,135
AREQUIPA,2020,ENTRE 60 AÑOS A MÁS,5
AREQUIPA,2020,LICENCIA PROFESIONAL,2270
AREQUIPA,2020,LICENCIA PARTICULAR,1431
AREQUIPA,2020,LICENCIA MILITAR,36
AREQUIPA,2020,SIN LICENCIA,225
AREQUIPA,2020,LICENCIA DE VEHÍCULO MENOR,317
AREQUIPA,2020,LICENCIA EXTRANJERA,2
AREQUIPA,2021,ENTRE 12 Y 17 AÑOS,18
AREQUIPA,2021,ENTRE 18 A 29 AÑOS,1585
AREQUIPA,2021,ENTRE 30 Y 59 AÑOS,4399
AREQUIPA,2021,ENTRE 60 AÑOS A MÁS,466
AREQUIPA,2021,ENTRE 12 Y 17 AÑOS,2
AREQUIPA,2021,ENTRE 18 A 29 AÑOS,106
AREQUIPA,2021,ENTRE 30 Y 59 AÑOS,236
AREQUIPA,2021,ENTRE 60 AÑOS A MÁS,25
AREQUIPA,2021,LICENCIA PROFESIONAL,3848
AREQUIPA,2021,LICENCIA PARTICULAR,2344
AREQUIPA,2021,LICENCIA MILITAR,40
AREQUIPA,2021,SIN LICENCIA,376
AREQUIPA,2021,LICENCIA DE VEHÍCULO MENOR,329
AREQUIPA,2021,LICENCIA EXTRANJERA,7
